text,index
"['digit', 'dish', 'special', 'edit', 'mind', 'motiv', 'mohawk', 'discus', 'challeng', 'worki']",5039
"['hi', 'present', 'new', 'project', 'anti', 'cap', 'accessori', 'meant']",5040
"['sinc', 'everyth', 'el', 'like', 'oper', 'system', 'turn', 'anim', 'girl', 'free', 'speech', 'becom']",5041
"['anyon', 'bother', 'even', 'flip', 'page', 'billyou', 'would', 'read', 'gov']",5042
"['govt', 'ask', 'imposit', 'illeg', 'maskvaccin', 'mandat', 'busi', 'must', 'sue']",5043
"['bbcnew', 'grant', 'shapp', 'caus', 'trucker', 'shortag', 'worldwid', 'caus', 'shortag']",5044
"['nsw', 'record', 'new', 'local', 'acquir', 'case', 'hour', 'pm', 'last', 'night', 'three', 'new', 'case', 'acq']",5045
"['vietnam', 'log', 'new', 'case', 'total', 'urdupoint', 'pakistan', 'latest', 'news']",5046
"['peopl', 'die', 'disabl', 'must', 'make', 'sure', 'disabl', 'peopl', 'heard', 'next', 'ye']",5047
"['peopl', 'liter', 'believ', 'chicken', 'head', 'test', 'posit', 'theview', 'set']",5048
"['anyon', 'spot', 'journalistsbbc', 'bia', 'wale', 'third', 'posit', 'case', 'unvaccina']",5049
"['chinastil', 'travel', 'entri', 'restrict', 'current', 'india', 'passeng']",5050
"['la', 'union', 'capit', 'citi', 'detect', 'first', 'delta', 'variant', 'case', 'click', 'read']",5051
"['thank', 'ga', 'hope', 'good', 'condit', 'away', 'diseas', 'stay', 'home']",5052
"['million', 'minnesotan', 'elig', 'pfizer', 'vaccin', 'booster', 'shot']",5053
"['indiafightscorona', 'india', 'new', 'case', 'sept', 'total', 'case', 'total', 'death']",5054
"['caus', 'tremend', 'upheav', 'health', 'deliveri', 'system', 'disrupt', 'access', 'sexual', 'reprod']",5055
"['econom', 'impact', 'southeast', 'asia', 'like', 'underestim', 'subsequ', 'recoveri', 'like']",5056
"['commun', 'case', 'new', 'case', 'histor', 'case', 'manag', 'isol', 'million', 'vacci']",5057
"['septemb', 'pm', 'ministri', 'health', 'detect', 'total', 'new', 'case', 'infect']",5058
"['victoria', 'restrict', 'ea', 'slightli', 'wednesday', 'premier', 'daniel', 'andrew', 'confirm', 'stat']",5059
"['fm', 'nirmala', 'sitharaman', 'began', 'address', 'pay', 'homag', 'peopl', 'bank', 'sector', 'die']",5060
"['sinc', 'friday', 'updat', 'healthcar', 'worker', 'administ', 'dose', 'vaccin']",5061
"['cnn', 'feder', 'appeal', 'court', 'issu', 'temporari', 'injunct', 'vaccin', 'mandat', 'new', 'york', 'cit']",5062
"['ontario', 'report', 'case', 'death']",5063
"['suga', 'step', 'earli', 'octob', 'also', 'said', 'oral', 'medic', 'could', 'use', 'within', 'year']",5064
"['longterm', 'care', 'outbreak', 'rise', 'provinc', 'differ', 'strategi', 'keep']",5065
"['reopen', 'plan', 'take', 'shape', 'work']",5066
"['uk', 'medicin', 'regul', 'confirm', 'four', 'time', 'mani', 'death', 'vaccin', 'month']",5067
"['nearli', 'san', 'francisco', 'polic', 'staff', 'want', 'religi', 'exempt', 'citi', 'vaccin', 'mandat', 'umm', 'ge']",5068
"['worldwid', 'case', 'cross', 'million']",5069
"['northeast', 'georgia', 'health', 'system']",5070
"['go', 'anywher', 'give', 'shot', 'ask', 'ingredi', 'wont', 'give']",5071
"['although', 'mani', 'patient', 'infect', 'sarscov', 'caus', 'develop', 'mild', 'symptom', 'other']",5072
"['vaccin', 'requir', 'stay']",5073
"['accord', 'medic', 'van', 'buren', 'counti', 'high', 'school', 'senior', 'die']",5074
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5075
"['thing', 'know', 'booster', 'shot']",5076
"['preliminari', 'research', 'find', 'even', 'mild', 'case', 'leav', 'mark', 'brain', 'yet', 'clear']",5077
"['almost', 'sf', 'polic', 'staff', 'seek', 'religi', 'exempt', 'vaccin', 'mandat', 'hr']",5078
"['death', 'kinda', 'forev', 'enslav', 'end', 'second', 'jab']",5079
"['fortytwo', 'peopl', 'succumb', 'day', 'read', 'thenew', 'pakistan']",5080
"['vaccin', 'tracker', 'septemb', 'vaccin', 'suppli', 'tracker', 'septemb']",5081
"['terrorist', 'involv', 'kill', 'kashmir', 'bjp', 'leader', 'slain', 'gunfight', 'coronaviruspandem']",5082
"['btw', 'teen', 'asshol', 'laugh', 'teen', 'lost', 'grandmoth']",5083
"['post', 'edit', 'like']",5084
"['hospit', 'full', 'beyond', 'capac', 'unvaccin', 'patient', 'guess', 'who', 'rush']",5085
"['pakistan', 'report', 'new', 'case', 'death', 'hour']",5086
"['hello', 'good', 'day', 'possibl', 'may', 'need', 'financi', 'help']",5087
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5088
"['live', 'australia', 'victoria', 'ea', 'curb', 'despit', 'delta', 'million', 'peopl', 'still', 'furlough', 'uk']",5089
"['man', 'releas', 'doneg', 'hospit', 'antivaxx', 'buri', 'today']",5090
"['ive', 'god', 'work', 'sensit', 'god', 'peopl', 'remind', 'dem', 'sop', 'moh', 'regula']",5091
"['pregnant', 'make', 'sure', 'dose', 'vaccin', 'protect', 'unborn', 'babi', 'thousand']",5092
"['hong', 'kong', 'confirm', 'new', 'import', 'case', 'offici', 'meet', 'mainland', 'chine', 'counterpart', 'reo']",5093
"['greet', 'pharmili', 'mark', 'end', 'cup', 'vaccin', 'campaign', 'vaccin', 'protect', 'ind']",5094
"['pregnant', 'make', 'sure', 'dose', 'vaccin', 'protect', 'unborn', 'babi', 'thousand']",5095
"['feder', 'judg', 'block', 'new', 'york', 'citi', 'school', 'vaccin', 'mandat']",5096
"['year', 'old', 'elig', 'least', 'dose', 'vaccin', 'parent', 'care']",5097
"['graphic', 'design', 'afazenda', 'manmohansingh', 'myunivers', 'mnetapologizetocaib', 'xrp', 'coldplayxbt']",5098
"['citi', 'wise', 'updat', 'maharashtra', 'today', 'sept', 'total', 'case']",5099
"['zoe', 'uk', 'death', 'ppl', 'fulli', 'vaccin', 'thread']",5100
"['african', 'leader', 'call', 'un', 'member', 'state', 'inequ', 'global', 'vaccin', 'distribut']",5101
"['immun', 'variant', 'robust', 'long']",5102
"['dear', 'unvaccin', 'peopl', 'deserv', 'freedom', 'everyon', 'awar', 'risk', 'vaccin']",5103
"['tracker', 'tokyo', 'report', 'new', 'case']",5104
"['hall', 'full', 'well', 'ventil', 'protocol', 'follow']",5105
"['weekend', 'headlin', 'sunday', 'septemb', 'rate', 'vaccin', 'see', 'sharp', 'declin', 'septemb', 'czech']",5106
"['sat', 'total', 'million', 'dose', 'vaccin', 'administ', 'beij', 'million']",5107
"['firm', 'made', 'redund', 'also', 'utilis', 'relief', 'donald', 'trump', 'turnberri', 'resort', 'cl']",5108
"['live', 'australia', 'victoria', 'ea', 'curb', 'despit', 'delta', 'million', 'peopl', 'still', 'furlough', 'uk']",5109
"['comparison', 'publichealth', 'burden']",5110
"['condit', 'travel', 'either', 'vaccin', 'hold', 'neg', 'test', 'certif']",5111
"['fifth', 'nigeria', 'workforc', 'lost', 'job', 'result']",5112
"['great', 'ralli']",5113
"['dont', 'let', 'bring', 'instead', 'text', 'friend', 'catch']",5114
"['here', 'familyguy', 'take', 'vaccin', 'particular']",5115
"['warrior', 'hadleigh', 'davi', 'pray', 'hope', 'comeonourboy']",5116
"['preliminari', 'test', 'result', 'new', 'case', 'hospit', 'news', 'first']",5117
"['torus', 'uturn', 'allow', 'tini', 'number', 'european', 'truck', 'driver', 'handl']",5118
"['pregnant', 'make', 'sure', 'dose', 'vaccin', 'protect', 'unborn', 'babi', 'thousand']",5119
"['singapor', 'tell', 'un', 'gener', 'assembl', 'help', 'small', 'state', 'digitalis', 'recoveri']",5120
"['latest', 'nsw', 'exposur', 'site', 'full', 'list', 'map', 'sydney', 'hotspot', 'case', 'locat']",5121
"['interest', 'european', 'vc', 'shake', 'effect', 'privat', 'equiti', 'wire', 'entrepreneur', 'venturecapit', 'vc']",5122
"['booster', 'shot', 'healthi', 'peopl', 'rule', 'moh', 'newswav']",5123
"['uk', 'scientist', 'warn', 'like', 'resembl', 'common', 'cold', 'next', 'spring']",5124
"['qr', 'code', 'temporarili', 'remov', 'sask', 'vaccin', 'record', 'privaci', 'breach', 'hack', 'cybersecur']",5125
"['new', 'post', 'british', 'funer', 'director', 'death', 'inflat', 'mass', 'vaccin', 'came', 'huge', 'explos']",5126
"['greatli', 'affect', 'access', 'contracept', 'popul', 'includ', 'person', 'live', 'disabil']",5127
"['court', 'battl', 'get', 'vaccin', 'visit', 'die', 'grandmoth', 'despit']",5128
"['lesson', 'take', 'crisi', 'select', 'scientist', 'like', 'politician', 'duplicit', 'corrupt']",5129
"['correct', 'reactiv', 'respons', 'expo', 'mental', 'heal']",5130
"['restrict', 'must', 'limit', 'access', 'sexual', 'reproduct', 'health', 'servic', 'includ', 'modern', 'con']",5131
"['reveng', 'god', 'fall', 'away', 'believ', 'god', 'born', 'atheist', 'mostli', 'better', 'conduct', 'toward', 'god', 'call']",5132
"['infect', 'novel', 'wait', 'cure', 'home']",5133
"['may', 'impair', 'men', 'sexual', 'perform']",5134
"['iran', 'updat', 'death', 'offici', 'warn', 'possibl', 'sixth', 'wave']",5135
"['excit', 'see', 'studi', 'perform', 'also', 'featur', 'daili', 'german', 'even', 'news', 'ye']",5136
"['end', 'requir', 'string', 'care', 'calibr', 'tradeoff', 'tradeoff', 'requ']",5137
"['emco', 'locat', 'link', 'kkm', 'kementeriankesihatanmalaysia']",5138
"['india', 'cumul', 'vaccin', 'coverag', 'cross', 'mn', 'mark']",5139
"['lockdown', 'effect', 'economi']",5140
"['restrict', 'put', 'test', 'today', 'armi', 'red', 'beret', 'member', 'descend', 'gan']",5141
"['new', 'preliminari', 'evid', 'suggest', 'jump', 'anim', 'human', 'multipl', 'time']",5142
"['thailand', 'record', 'case', 'death', 'sunday', 'sootinclaimoncom']",5143
"['activ', 'case', 'ladakh', 'declin']",5144
"['track', 'shut', 'economi', 'economi', 'realtim', 'traffic', 'data', 'current', 'countri', 'focu']",5145
"['creat', 'condit', 'life', 'chang']",5146
"['activ', 'case', 'ladakh', 'declin']",5147
"['latest', 'travel', 'daili', 'travel']",5148
"['book', 'test', 'onlin', 'symptom', 'log', 'system', 'pick', 'time', 'slo']",5149
"['sunday', 'news', 'stay', 'posit', 'test', 'neg', 'mask', 'school', 'help', 'prevent', 'outbreak', 'read', 'know']",5150
"['chri', 'whitti', 'recommend', 'vaccin', 'given', 'child', 'base', 'estim', 'case']",5151
"['norway', 'offici', 'compar', 'flu', 'countri', 'remov', 'restrict']",5152
"['ncdc', 'announc', 'addit', 'case', 'two', 'death', 'hour']",5153
"['theyr', 'bat', 'start', 'smh']",5154
"['inclisiran', 'sneak', 'cover']",5155
"['thailand', 'record', 'case', 'death', 'sunday', 'sootinclaimoncom']",5156
"['ive', 'say', 'year', 'mh', 'connect', 'part', 'waronrussia', 'ongo', 'profit']",5157
"['australia', 'victoria', 'state', 'report', 'new', 'infect', 'two', 'death', 'sunday', 'previou', 'day']",5158
"['halloween', 'orang', 'black', 'diamond', 'pattern', 'costum', 'face', 'mask', 'facemask', 'backtoschool']",5159
"['cognit', 'illus', 'write', 'child']",5160
"['immun', 'variant', 'robust', 'long']",5161
"['stefano', 'tsitsipa', 'take', 'uturn', 'vaccin', 'stanc', 'say', 'get', 'vaccin', 'year']",5162
"['activ', 'case', 'ladakh', 'declin']",5163
"['today', 'carfreeday', 'exercis', 'test', 'vaccin', 'befit', 'behealthi']",5164
"['let', 'sink', 'child', 'age', 'caught', 'ketter', 'last', 'day', 'figur']",5165
"['correct', 'reactiv', 'respons', 'expo', 'mental', 'health', 'condit', 'even', 'creat']",5166
"['home', 'deliv', 'chicken', 'pork', 'laksa', 'best', 'thing', 'lockdown', 'situat']",5167
"['texa', 'republican', 'congressman', 'brian', 'babin', 'say', 'test', 'posit']",5168
"['pakistan', 'record', 'massiv', 'declin', 'activ', 'case']",5169
"['think', 'spread']",5170
"['randwick', 'lga', 'activ', 'case', 'load', 'friday', 'lga', 'concern']",5171
"['still', 'rememb', 'spread', 'pakistan', 'imran', 'khan', 'took', 'mani', 'bold', 'correct', 'decis', 'despit']",5172
"['oh', 'he', 'said', 'there', 'shortag', 'long', 'time', 'noth', 'ha', 'ha']",5173
"['updat', 'total', 'case', 'current', 'case', 'death']",5174
"['ontario', 'report', 'new', 'case']",5175
"['franc', 'germani', 'nomin', 'chief', 'tedro', 'second', 'term', 'fare', 'miser', 'support', 'china']",5176
"['well', 'believ', 'entir', 'made', 'lost', 'believ', 'cloth', 'mask']",5177
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5178
"['princ', 'harri', 'meghan', 'call', 'vaccin', 'equiti', 'starstud', 'global', 'citizen', 'live', 'abc', 'news']",5179
"['overwhelm', 'old', 'challeng', 'caribbean', 'leader', 'say', 'forc', 'new', 'battl', 'surviv']",5180
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5181
"['watch', 'news', 'msm', 'appar', 'protestor', 'test', 'posit', 'melbourn', 'wonderi']",5182
"['idaho', 'major', 'hospit', 'deltavari', 'show', 'littl', 'sign', 'slow', 'idaho', 'rep']",5183
"['vaccin', 'dose', 'distribut', 'global', 'temperatur', 'control', 'ship', 'storag', 'criti']",5184
"['islamabad', 'ajk', 'gb', 'collect', 'report', 'case', 'follow', 'updat']",5185
"['selfswab', 'test', 'kit', 'work', 'altern', 'talk', 'point', 'full', 'episod']",5186
"['help', 'stop', 'spread', 'across', 'dunde', 'regularli', 'test', 'dont', 'symptom']",5187
"['billion', 'dose', 'vaccin', 'administ', 'across', 'china', 'saturday', 'nation']",5188
"['britain', 'record', 'death', 'highest', 'toll', 'europ', 'russia', 'th']",5189
"['texa', 'republican', 'congressman', 'brian', 'babin', 'say', 'test', 'posit']",5190
"['scotland', 'fifti', 'death', 'last', 'hour', 'oh', 'scotgov', 'know', 'ball']",5191
"['govern', 'messag', 'spread', 'fault', 'petrol', 'shortag', 'also', 'fault']",5192
"['vaccin', 'effect', 'death', 'time', 'higher', 'time', 'last', 'year']",5193
"['dailythought', 'lockdown', 'best', 'way', 'beat', 'lockdown', 'improv', 'math', 'skill', 'free', 'onlin']",5194
"['feder', 'govern', 'said', 'vaccin', 'diseas', 'could', 'still', 'get']",5195
"['cuba', 'expect', 'reach', 'full', 'immun', 'vaccin', 'end', 'year', 'presi']",5196
"['inform', 'sector', 'worker', 'hard', 'hit', 'loss', 'employ', 'social', 'protect']",5197
"['princ', 'harri', 'meghan', 'markl', 'call', 'pharmaceut', 'compani', 'waiv', 'intellectu', 'properti', 'right']",5198
"['miss', 'bit', 'western', 'australia', 'record', 'death', 'sinc', 'st']",5199
"['river', 'state', 'record', 'new', 'case']",5200
"['gm', 'everyon', 'go', 'run', 'km', 'olympiapark', 'come', 'back', 'write', 'bovin', 'vaccin']",5201
"['begin', 'believ', 'vaccin', 'donat', 'uganda', 'condit', 'school', 'remain', 'close']",5202
"['news', 'da', 'accus', 'limpopo', 'govern', 'overst', 'number', 'peopl', 'test']",5203
"['red', 'shirt', 'zach', 'wilson', 'sophomor']",5204
"['meet', 'giant', 'geert', 'vanden', 'bossch', 'robert', 'malo']",5205
"['bt', 'member', 'explain', 'affect', 'mental', 'health', 'gma', 'entertain', 'bt', 'goodmorningamerica']",5206
"['theguardian', 'live', 'australia', 'victoria', 'ea', 'curb', 'despit', 'delta', 'million', 'peopl', 'still']",5207
"['fact', 'date', 'specif', 'medicin', 'recommend', 'prevent', 'treat', 'new', 'ncov']",5208
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5209
"['get', 'outta', 'shot', 'alway', 'avail']",5210
"['chinastil', 'travel', 'entri', 'restrict', 'current', 'indiaintern', 'student']",5211
"['reason', 'hgvdrivershortag', 'chang', 'logist', 'demand', 'slow', 'test', 'delay', 'test', 'ir']",5212
"['claim', 'th', 'rvm', 'nun', 'qc', 'convent', 'pct', 'infect', 'either', 'sever', 'critic', 'anoth', 'member', 'con']",5213
"['citi', 'wise', 'updat', 'tamil', 'nadu', 'today', 'sept', 'total', 'case']",5214
"['latest', 'nh', 'campaign', 'thank', 'mask']",5215
"['pakistan', 'report', 'death', 'last', 'hour', 'novel', 'news']",5216
"['pasir', 'panjang', 'wholesal', 'centr', 'close', 'day', 'case', 'detect', 'suppli', 'disrupt', 'expect']",5217
"['download', 'kill', 'contact', 'recip', 'free', 'coronaviruschalleng']",5218
"['trend', 'declin', 'great', 'despit', 'poorest', 'vaccin', 'rate']",5219
"['feder', 'contractor', 'must', 'show', 'proof', 'vaccin', 'decemb']",5220
"['texa', 'republican', 'congressman', 'brian', 'babin', 'say', 'test', 'posit']",5221
"['gladi', 'push', 'covidinfect', 'home', 'care', 'instead', 'hospit', 'peopl', 'die', 'en', 'mass']",5222
"['peopl', 'start', 'get', 'booster', 'shot', 'se', 'wisconsin']",5223
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5224
"['global', 'shortag', 'driver', 'labour', 'primarili', 'pan']",5225
"['challeng', 'global', 'commun', 'mani', 'way', 'fight', 'success', 'creat']",5226
"['worldwid', 'action', 'plan', 'address', 'impact', 'mitig', 'climat', 'chang']",5227
"['men', 'run', 'km', 'olympiapark', 'come', 'back', 'write', 'bovin', 'vaccin', 'inst']",5228
"['season', 'weaken', 'economi', 'around', 'world', 'def']",5229
"['let', 'u', 'strive', 'ensur', 'contracept', 'access', 'even', 'beyond', 'time']",5230
"['malaysia', 'report', 'drop', 'new', 'case', 'infect', 'today', 'sarawak', 'infect']",5231
"['new', 'death', 'new', 'case', 'tuolumn']",5232
"['oper', 'game', 'special', 'edit', 'fg']",5233
"['overwhelm', 'old', 'challeng', 'caribbean', 'leader', 'say', 'forc', 'new', 'battl', 'surviv']",5234
"['morn', 'first', 'shot', 'pfizer', 'vaccin', 'sakata', 'citi', 'yamagata', 'prefectur']",5235
"['intern', 'literaci', 'day', 'put', 'literaci', 'digit', 'skill', 'heart', 'recoveri', 'india', 'educ']",5236
"['remind', 'matt', 'hancock', 'oversaw', 'death', 'toll', 'peopl', 'tenur', 'health', 'secr']",5237
"['mscovid', 'chanc', 'make', 'antibodi', 'respons', 'booster', 'part', 'cladribin', 'alemtuzumab']",5238
"['ncdc', 'announc', 'addit', 'case', 'two', 'death', 'hour', 'nigeria', 'nigerianew']",5239
"['threat', 'news', 'coup', 'peopl', 'mon', 'state', 'awar', 'flood', 'destroy']",5240
"['usa', 'choos', 'get', 'vaccin', 'cost', 'averag', 'per', 'year', 'insu']",5241
"['new', 'meet', 'giant']",5242
"['lesson', 'actual', 'danger', 'instead', 'turn', 'vaccin', 'war']",5243
"['key', 'touch', 'yesterday', 'man', 'nz', 'chri', 'hipkin', 'say', 'john', 'key', 'smug', 'comment', 'insult', 'new', 'zeal']",5244
"['find', 'amaz', 'sunak', 'kept', 'job', 'last', 'summer', 'autumn', 'spread', 'around', 'prevaccin']",5245
"['preterm', 'birth', 'southwest', 'england', 'audit', 'retrospect', 'data']",5246
"['treatment', 'may', 'mere', 'month', 'away', 'appar', 'whether', 'light', 'end', 'tunnel']",5247
"['nba', 'deni', 'wiggin', 'religi', 'exempt', 'vaccin']",5248
"['give', 'month', 'everi', 'american', 'moneyforthepeopl', 'sign', 'petit']",5249
"['big', 'cost', 'hospit', 'usa', 'right', 'averag', 'cost', 'hospit', 'increas']",5250
"['hong', 'kong', 'confirm', 'new', 'import', 'case', 'offici', 'meet', 'mainland', 'chine', 'counterpart', 'reo']",5251
"['world', 'st', 'aerosol', 'inhal', 'vaccin', 'develop', 'china', 'show', 'good', 'safeti', 'child', 'age']",5252
"['bad', 'impact', 'almost', 'everi', 'sector', 'crypto', 'project']",5253
"['princ', 'harri', 'duchess', 'meghan', 'appear', 'starstud', 'concert', 'draw', 'attent', 'make', 'vaccin', 'ac']",5254
"['manag', 'vaccin', 'time', 'oversuppli', 'spain', 'region', 'avoid', 'wast', 'dose']",5255
['noth'],5256
"['begin', 'post', 'era']",5257
"['havoc', 'openseanft', 'depict', 'flood', 'world', 'lockdown']",5258
"['district', 'wise', 'case', 'kerala', 'today', 'sept', 'total', 'death']",5259
"['anoth', 'antilockdownprotest', 'antilockdownprotestssuck', 'illeg']",5260
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5261
"['new', 'death', 'new', 'case', 'tuolumn', 'new', 'death', 'new', 'case', 'tuo']",5262
"['hong', 'kong', 'confirm', 'new', 'import', 'case', 'offici', 'meet', 'mainland', 'chine', 'counterpart', 'reo']",5263
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5264
"['im', 'back', 'radio', 'tomorrow', 'pm', 'live', 'sickb', 'cant', 'smell', 'anyth']",5265
"['kareem', 'abduljabbar', 'believ', 'room', 'player', 'unwil', 'get', 'vaccin']",5266
"['elearn', 'grown', 'mani', 'educ', 'institut', 'switch', 'learn', 'electr']",5267
"['box', 'return', 'ring', 'scare', 'lie', 'ahead', 'game', 'olympian', 'uganda', 'boxi']",5268
"['see', 'differ', 'left', 'nyc', 'right', 'brazil', 'globalcitizenl']",5269
"['usual', 'medium', 'manufactur', 'crisi', 'think', 'climat', 'emerg', 'rhetor', 'question']",5270
"['research', 'paper', 'suggest', 'may', 'silent', 'spread', 'u', 'earli', 'septemb']",5271
"['latest', 'thank', 'spiritu']",5272
"['hello', 'kenya', 'lost', 'lost', 'job', 'earli', 'year', 'sole', 'provid']",5273
"['deal', 'emerg', 'must', 'forget', 'invis', 'victim', 'traffick', 'exploit']",5274
"['texa', 'republican', 'congressman', 'brian', 'babin', 'say', 'test', 'posit']",5275
"['latest', 'ecohealthonehealth', 'news', 'thank', 'health']",5276
"['posit', 'case', 'link', 'ontario', 'poll', 'station']",5277
"['updat', 'act', 'websit', 'exposur', 'locat', 'regularli', 'plea', 'continu', 'check']",5278
"['latest', 'waati', 'thank', 'refuge']",5279
"['latest', 'intersect', 'climat', 'chang', 'thank']",5280
"['investig', 'found', 'obes', 'peopl', 'contract', 'like', 'requir', 'hospit', 'com']",5281
"['ive', 'proven', 'wrong', 'vaccin', 'use', 'melbourn', 'ive', 'proven', 'wrong']",5282
"['district', 'wise', 'case', 'assam', 'today', 'sept', 'total', 'case', 'total', 'death']",5283
"['updat', 'sep', 'new', 'test', 'avg', 'new', 'case', 'lowest', 'jul', 'new', 'death']",5284
"['rememb', 'go', 'pharmaci', 'get', 'kit', 'hear', 'bt', 'song', 'dream', 'thank']",5285
"['give', 'month', 'everi', 'american', 'moneyforthepeopl', 'sign', 'petit']",5286
"['asda', 'georg', 'st', 'w', 'ikea', 'w', 'today', 'sept', 'vaccin', 'bu', 'stop', 'hop', 'get', 'st']",5287
"['memori', 'victim', 'washington', 'dc', 'move', 'rememb', 'lost', 'live', 'ni']",5288
"['uk', 'approv', 'vaccin', 'administ', 'nigeria']",5289
"['uk', 'deni', 'disapprov', 'vaccin', 'administ', 'nigeria']",5290
"['antivir', 'drug', 'reduc', 'inflamm', 'hour', 'isra', 'studi', 'find']",5291
"['anyon', 'use', 'baclofen', 'treatment']",5292
"['heard', 'also', 'cure']",5293
"['new', 'delhi', 'updat', 'sept', 'total', 'death', 'coronaupd']",5294
"['neurosciencenew', 'preliminari', 'research', 'find', 'even', 'mild', 'case', 'leav', 'mark', 'brain']",5295
"['american', 'die', 'sinc', 'presid', 'joe', 'biden', 'took', 'offic', 'washington', 'free', 'beacon', 'updat', 'sep']",5296
"['measl', 'shot', 'last', 'life', 'chickenpox', 'immun', 'protect', 'decad', 'current', 'crop', 'vaccina']",5297
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5298
"['minist', 'kevin', 'stewart', 'say', 'secret', 'particularli', 'hard', 'peopl', 'live']",5299
"['havoc', 'openseanft', 'depict', 'flood', 'world', 'lockdown', 'art']",5300
"['alway', 'someth', 'el', 'blame', 'polic', 'minist', 'bheki', 'cele', 'said', 'affect', 'train', 'sap']",5301
"['sunday', 'septemb', 'thousand', 'peopl', 'test', 'last', 'two', 'day', 'tot']",5302
"['studi', 'mouse', 'show', 'adapt', 'humor', 'cellular', 'immun', 'contribut', 'viral', 'cleara']",5303
"['studi', 'urg', 'caution', 'use', 'favipiravir', 'treat']",5304
"['job', 'opportun', 'actor', 'want', 'convinc', 'u', 'must', 'get', 'vaccin', 'applic']",5305
"['latest', 'ranveer', 'thakur', 'daili', 'thank', 'tokyo']",5306
"['cold', 'show', 'test', 'though', 'rea']",5307
"['tell', 'peopl', 'lost', 'rel', 'shut', 'fuck']",5308
"['latest', 'univers', 'health', 'coverag', 'comm', 'network', 'daili', 'thank', 'zimbabw']",5309
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5310
"['earlier', 'medium', 'report', 'happen', 'intern', 'focu', 'total', 'open']",5311
"['new', 'variant', 'lead', 'frequent', 'breakthrough', 'infect', 'mild', 'case', 'like', 'still', 'persist']",5312
"['everyth', 'need', 'know', 'surviv', 'learn', 'watch', 'scifi', 'horror', 'movi', 'mashup']",5313
"['vital', 'read', 'vaccin', 'work', 'vaccin', 'find', 'friend', 'parent']",5314
"['mutter', 'nonsens']",5315
"['afp', 'franc', 'doubl', 'vaccin', 'dose', 'poorer', 'countri', 'macron', 'say']",5316
"['break', 'per', 'cent', 'over', 'new', 'south', 'wale', 'fulli', 'vaccin', 'two', 'dose', 'coronaviru']",5317
"['go', 'difficult', 'time', 'come', 'demonstr', 'vital', 'role']",5318
"['new', 'case', 'slovakia', 'gmt', 'coronavirusupd', 'coronaviruspandem']",5319
"['slot', 'book', 'vaccin', 'public', 'money', 'wast', 'cowin', 'websit', 'agarw', 'vaccin', 'center', 'vasai', 'palghar']",5320
"['holzer', 'hospit', 'ceo', 'share', 'impact', 'commun']",5321
"['deal', 'mate', 'gamechang', 'land', 'australia']",5322
"['got', 'test', 'last', 'friday', 'came', 'posit', 'saturday', 'im', 'sad', 'scare', 'dont', 'know']",5323
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",5324
"['push', 'supplychain', 'tongu', 'everi', 'tv', 'self', 'print', 'appoint', 'guru', 'pundit', 'expert', 'truck', 'driver']",5325
"['live', 'updat', 'unemploy', 'benefit', 'vaccin', 'refus', 'state', 'abc', 'news']",5326
"['latest', 'purpl', 'news', 'daili', 'thank']",5327
"['busi', 'medac', 'aim', 'help', 'entrepreneur', 'affect']",5328
"['team', 'india', 'creat', 'daili', 'record', 'mann', 'ki', 'baat', 'pm', 'modi', 'applaud', 'fight']",5329
"['im', 'steven', 'pan', 'chinaw', 'suppli', 'test', 'kit', 'antigen', 'test', 'kit', 'antibod']",5330
"['sunday', 'morn', 'hospit', 'treat', 'peopl', 'symptomat', 'hospit', 'peopl']",5331
"['firm', 'own', 'donald', 'trump', 'russian', 'oligarch', 'billionair', 'financi', 'access', 'million', 'furlough', 'mo']",5332
"['new', 'variant', 'lead', 'frequent', 'breakthrough', 'infect', 'mild', 'case', 'like', 'still', 'persist']",5333
"['unmask', 'documentari', 'connect', 'mask', 'vaccin', 'bank', 'system', 'great', 'reset']",5334
"['doesnt', 'spread', 'spread', 'kumbh']",5335
"['realis', 'definit', 'caus', 'blood', 'clot', 'much', 'higher', 'rate', 'vaccin', 'yeah']",5336
"['latest', 'creativeworld', 'dave', 'daili']",5337
"['catdownund', 'good', 'thing']",5338
