text,index
"['increas', 'unrel', 'level', 'vaccin', 'across', 'countri', 'counti', 'unit', 'st']",11489
"['milan', 'protest', 'say', 'want', 'peac', 'govern', 'listen']",11490
"['govern', 'lap', 'dog', 'big', 'busi', 'use', 'chang', 'rule', 'law', 'want', 'va']",11491
"['singapor', 'hit', 'record', 'daili', 'number', 'case', 'despit', 'high', 'vaccin', 'rate', 'isabella', 'paz']",11492
"['lesli', 'v', 'china', 'claim', 'respons', 'new', 'favorit', 'battl']",11493
"['merck', 'share', 'soar', 'pill', 'trial', 'result', 'vaccin', 'stock', 'dip', 'vaccin', 'fanat', 'go', 'like', 'th']",11494
"['good', 'morn', 'belov', 'twitter', 'famili', 'number', 'saturday', 'post', 'wonder', 'see', 'al']",11495
"['current', 'confirm', 'death', 'u', 'unit', 'state', 'california', 'texa', 'new', 'yo']",11496
"['nagaland', 'test', 'posit', 'patient', 'recov', 'death', 'follow', 'share', 'news', 'around']",11497
"['bnppo', 'player', 'want', 'see', 'replac', 'dont', 'know', 'yet', 'impact']",11498
"['earlier', 'year', 'report', 'heighten', 'concern', 'staten', 'island', 'car', 'cultur', 'expert', 'said']",11499
"['wake', 'peopl', 'covidiot']",11500
"['stop', 'compar', 'polio', 'vaccin', 'studi', 'mani', 'mani', 'year']",11501
"['common', 'cold']",11502
"['fake', 'news', 'vaccin', 'could', 'risk', 'child']",11503
"['wasnt', 'awar', 'version', 'ever', 'stop', 'vaccin', 'indu']",11504
"['dont', 'see', 'social', 'distanc', 'basit', 'sahab', 'where', 'tweet']",11505
"['sunday', 'octob', 'rd', 'canada', 'provinci', 'updat', 'valu', 'vaccin', 'tracker']",11506
"['new', 'uk', 'health', 'secur', 'agenc', 'report', 'prove', 'without', 'shadow', 'doubt', 'vaccin', 'work']",11507
"['horrifi', 'take', 'away', 'peopl', 'manner', 'along', 'smell', 'tast', 'endcovidnow', 'vaccineswork']",11508
"['doctor', 'around', 'world', 'issu', 'dire', 'warn', 'get', 'vac']",11509
"['fire', 'nurs', 'doctor', 'chose', 'get', 'vaccin', 'pa']",11510
"['israel', 'govt', 'advisori', 'cabinet', 'set', 'conven', 'sunday', 'discus', 'exist', 'restrict']",11511
"['recoveri', 'take', 'time', 'may', 'experienc', 'symptom', 'go', 'away', 'recov']",11512
"['israel', 'add', 'booster', 'shot', 'requir', 'vaccin', 'passport', 'nation']",11513
"['jammu', 'kashmir', 'govt', 'issu', 'revis', 'guidelinescheck', 'full', 'pdf', 'file']",11514
"['dutch', 'octob', 'interact', 'dashboard', 'posit', 'case']",11515
"['uae', 'report', 'case', 'recoveri', 'death', 'listenorread', 'news', 'medium']",11516
"['updat', 'philippin', 'ph', 'today', 'gt', 'new', 'case', 'new', 'recoveri', 'new', 'death', 'total', 'case']",11517
"['consid', 'lack', 'china', 'success', 'domest', 'microchip', 'industri', 'airlin', 'vaccin']",11518
"['recoveri', 'take', 'time', 'may', 'experienc', 'symptom', 'go', 'away', 'recov']",11519
"['safe', 'effect', 'death', 'among', 'vaccin', 'rise', 'teen', 'death', 'sinc', 'vaccin']",11520
"['delhi', 'report', 'new', 'case', 'recoveri', 'today', 'activ', 'case', 'total', 'recoveri', 'death']",11521
"['stop', 'euro', 'trip', 'hit', 'barcelona', 'aut']",11522
"['escucha', 'el', 'podcast', 'test', 'error', 'streamlin', 'data', 'chronic', 'fatigu', 'trust']",11523
"['overwhelm', 'patient', 'alaska', 'doctor', 'make', 'lifeanddeath', 'decis', 'wall', 'street', 'journal']",11524
"['smart', 'parent', 'mansfield', 'txlege', 'texa', 'keeptxkidscovidfre']",11525
"['recoveri', 'take', 'time', 'may', 'experienc', 'symptom', 'go', 'away', 'recov']",11526
"['makati', 'citi', 'open', 'vaccin', 'registr', 'minor']",11527
"['must', 'get', 'back', 'normal', 'monitor', 'healthcar', 'respons', 'seriou', 'diseas', 'live', 'despit', 'infect']",11528
"['watchdog', 'peopl', 'seek', 'answer', 'vp', 'presid']",11529
"['ivermectin', 'gener', 'pop', 'merck', 'pill', 'cut', 'risk', 'death', 'hospit']",11530
"['vaccin', 'certif', 'must', 'design', 'deploy', 'necessari', 'safeguard', 'place', 'protect', 'peo']",11531
"['end', 'line', 'got', 'wrong', 'today']",11532
"['never', 'forget', 'comrad', 'du', 'refus', 'close', 'border', 'onset', 'thousand', 'die', 'direct']",11533
"['mix', 'cohort', 'lunch', 'recess', 'lead', 'exposur', 'school', 'ottawa', 'top', 'doctor', 'say']",11534
"['plea', 'ask', 'mayor', 'kaunda', 'lie', 'said', 'better']",11535
"['africa', 'african', 'financ', 'minist', 'press', 'multlilater', 'support', 'address', 'challeng']",11536
"['goa', 'bulletin', 'new', 'case', 'recoveri', 'death', 'report', 'today']",11537
"['number', 'also', 'consist', 'fact', 'novel', 'caus', 'sever', 'damag']",11538
"['delhi', 'report', 'new', 'case', 'recoveri', 'today', 'activ', 'case', 'total', 'recoveri', 'death']",11539
"['delhi', 'record', 'case', 'zero', 'death', 'day', 'posit', 'rate', 'per', 'cent', 'health', 'bulletin']",11540
"['maharashtra', 'fulli', 'vaccin', 'crore', 'beneficiari', 'till', 'date']",11541
"['bulletin', 'octob', 'new', 'posit', 'case', 'report', 'jammu', 'divis', 'kashmir', 'divis']",11542
"['encourag', 'team', 'jojo', 'get', 'vaccin', 'tour', 'also', 'vaccin', 'help', 'keep']",11543
"['day', 'sinc', 'daughter', 'symptom', 'isol', 'she', 'free', 'end', 'today']",11544
"['overwhelm', 'patient', 'alaska', 'doctor', 'make', 'lifeanddeath', 'decis', 'wall', 'street', 'journal']",11545
"['oct', 'jammuandkashmir', 'updat', 'activ', 'case', 'tpr', 'crr', 'cfr']",11546
"['kid', 'admit', 'hospit', 'daili', 'prevent', 'diseas', 'unaccept', 'shame']",11547
"['year', 'record', 'high', 'fatal', 'regist', 'russia', 'past', 'hour']",11548
"['laurent', 'pill', 'fail', 'phase', 'data', 'help', 'narrow', 'patient', 'may', 'benefit', 'therapi', 'well', 'tolera']",11549
"['northern', 'ireland', 'two', 'death', 'case', 'report']",11550
"['recent', 'analysi', 'show', 'increas', 'unrel', 'level', 'vaccin']",11551
"['get', 'better', 'airborn', 'transmiss']",11552
"['remind', 'metro', 'subwaylink', 'servic', 'advisorycovid', 'requir', 'reduc', 'spread', 'protec']",11553
"['longer', 'vaccin', 'isnt', 'stop', 'peopl', 'get', 'spread']",11554
"['alaska', 'crisi', 'doctor', 'must', 'decid', 'live', 'die', 'amid', 'nation', 'worst']",11555
"['pay', 'free', 'test']",11556
"['overwhelm', 'patient', 'alaska', 'doctor', 'make', 'lifeanddeath', 'decis', 'wall', 'street', 'journal']",11557
"['merck', 'pill', 'treat', 'cut', 'risk', 'death', 'half', 'news', 'breakingnew', 'cnn']",11558
"['take', 'award', 'combat', 'without', 'wear', 'mask', 'sa']",11559
"['qatar', 'reduc', 'cost', 'pcr', 'test']",11560
"['check', 'deal', 'screen', 'test', 'id']",11561
"['respons', 'mere', 'flu', 'strain', 'problem', 'mandat', 'vaccin', 'employe']",11562
"['better', 'day', 'ahead', 'jesu', 'come', 'soon']",11563
"['debat', 'vaccin', 'despit', 'rise', 'death']",11564
"['play', 'nam', 'radio', 'local', 'prevent', 'informerci', 'ellana', 'kambinda', 'tune']",11565
"['jessica', 'berg', 'wilson', 'seattl', 'wash', 'pas', 'away', 'unexpectedli', 'sept', 'vaccineinduc']",11566
"['super', 'spreader', 'event']",11567
"['well', 'look', 'bright', 'side', 'chri', 'hasnt', 'die']",11568
"['session', 'site', 'vaccin', 'octob', 'panchkula', 'time', 'pm']",11569
"['news', 'case', 'detect', 'pilgrim', 'worship', 'ministri', 'hajj', 'umrah']",11570
"['new', 'pill', 'reportedli', 'cut', 'hospit', 'death', 'half']",11571
"['whatshappeninginmyanmar', 'crimeagainsthuman', 'help', 'innoc', 'civilian', 'sac', 'terrorist']",11572
"['spartacu', 'letter']",11573
"['oct', 'delhi', 'updat', 'activ', 'case', 'tpr', 'rr', 'cfr']",11574
"['hate', 'much']",11575
"['didnt', 'get', 'flu', 'shot', 'last', 'year', 'trust', 'collect', 'precaut', 'stop', 'flu', 'circulatin']",11576
"['singapor', 'hit', 'record', 'daili', 'number', 'case', 'despit', 'high', 'vaccin', 'rate', 'isabella', 'paz']",11577
"['super', 'grate', 'teamnh', 'booster', 'vaccin', 'done', 'min', 'lot', 'natter', 'peop']",11578
"['tamil', 'nadu', 'govern', 'said', 'sunday', 'peopl', 'die', 'state', 'last', 'two']",11579
"['latest', 'leav', 'behind', 'iyad', 'thank', 'ai']",11580
"['liverpool', 'manag', 'jurgen', 'klopp', 'say', 'refus', 'take', 'vaccin', 'similar', 'drinkdriv']",11581
"['time', 'get', 'flu', 'shot', 'flu', 'vaccin', 'shown', 'reduc', 'ill', 'hospitaliza']",11582
"['trust', 'social', 'medium', 'link', 'heighten', 'suscept', 'conspiraci', 'theori', 'rtechnolog']",11583
"['turn', 'protect', 'staff', 'passeng', 'vaccinemand', 'getvaccin', 'travel']",11584
"['airborn', 'known', 'earli', 'day', 'mask', 'mand']",11585
"['anyon', 'wonder', 'medicin', 'avail', 'treat', 'acut', 'unwel', 'person', 'primarycar']",11586
"['rabbi', 'yoshiyahu', 'pinto', 'call', 'listen', 'get', 'vaccin', 'slam', 'refus', 'say']",11587
"['liverpool', 'manag', 'jurgen', 'klopp', 'say', 'refus', 'take', 'vaccin', 'similar', 'drinkdriv']",11588
"['mumbai', 'case', 'last', 'day', 'caseshighest', 'day', 'overal', 'tpr', 'let', 'dro']",11589
"['year', 'ago', 'u', 'oct', 'day', 'move', 'averag', 'death', 'zero', 'peopl', 'va']",11590
"['jammuandkashmir', 'report', 'posit', 'case', 'sunday', 'thedispatch']",11591
"['biden', 'mourn', 'pain', 'mileston', 'american', 'death', 'trump', 'left', 'dead']",11592
"['look', 'grifter', 'thiev', 'ontario', 'spend', 'fund', 'billion', 'respons', 'program']",11593
"['china', 'world', 'busi', 'respond', 'wonder', 'suspect', 'bein']",11594
"['anoth', 'day', 'fewer', 'scotland', 'case', 'spike', 'well', 'truli', 'finish', 'test', 'posit']",11595
"['latest', 'ph', 'news', 'thank', 'covidquarantin']",11596
"['trust', 'social', 'medium', 'link', 'heighten', 'suscept', 'conspiraci', 'theori']",11597
"['switch', 'tellievis', 'get', 'sofa', 'still', 'exist']",11598
"['new', 'case', 'regist', 'sunday', 'seven', 'peopl', 'die', 'zap']",11599
"['howev', 'wave', 'infect', 'excus', 'postpon', 'increas', 'minimum', 'wage']",11600
"['joke', 'cdc', 'admit', 'sinc', 'quantifi', 'isol', 'ncov', 'avail', 'gtgt', 'fictio']",11601
"['capecod', 'news', 'capecodrealest', 'info', 'capecod']",11602
"['india', 'news', 'blog', 'kerala', 'log', 'new', 'case', 'state', 'educ', 'dept', 'work', 'guidelin', 'regard']",11603
"['cant', 'argu', 'caus', 'increas', 'murder', 'nation', 'hardest', 'hit']",11604
"['financ', 'global', 'health', 'impact', 'institut', 'health', 'metric', 'evalu']",11605
"['law', 'guidanc', 'effect', 'spread', 'futur', 'determin', 'action']",11606
"['new', 'zealand', 'say', 'foreign', 'nation', 'must', 'vaccin', 'enter', 'countri', 'novemb']",11607
"['new', 'technolog', 'make', 'cancer', 'tumor', 'elimin', 'note', 'like', 'jampj', 'vaccin', 'approach']",11608
"['israel', 'ban', 'indoor', 'activ', 'anyon', 'without', 'rd', 'vaccin', 'booster', 'dose']",11609
"['polit', 'gather', 'two', 'big', 'guy', 'rate', 'wouldv']",11610
"['goa', 'updat', 'octob', 'confirm', 'case', 'new', 'case', 'activ', 'case', 'recov']",11611
"['death', 'count', 'death', 'newworldord', 'control']",11612
"['member', 'dreamcatch', 'test', 'neg', 'continu', 'activ', 'read']",11613
"['summar', 'counti', 'pas', 'total', 'confirm', 'probabl', 'virusrel', 'death']",11614
"['total', 'number', 'american', 'citizen', 'die', 'within', 'day', 'receiv', 'vaccin', 'accordin']",11615
"['new', 'case', 'new', 'death', 'netherland', 'gmt', 'coronavirusupd', 'coronaviruspandem']",11616
"['remind', 'light', 'raillink', 'servic', 'advisori', 'requir', 'reduc', 'spread', 'protect']",11617
"['mani', 'hospit', 'treatment', 'vari', 'ten', 'thousand', 'dollar', 'wall', 'street', 'journal', 'anal']",11618
"['liverpool', 'bos', 'jurgen', 'klopp', 'refus', 'vaccin', 'like', 'drinkdriv']",11619
"['accur', 'unvaccin', 'travel', 'unhind', 'multipl']",11620
"['buy', 'ticket', 'take', 'ride', 'hunter', 'thompson']",11621
"['here', 'episod', 'current', 'mass', 'psychosi', 'find', 'psychosi', 'masspsychosi']",11622
"['would', 'acceler', 'process', 'taxtherich']",11623
"['joe', 'rogan', 'say', 'biden', 'fake', 'get', 'booster', 'dose', 'vaccin']",11624
"['vaccin', 'nd', 'time', 'manag', 'vaccin', 'extrem', 'smooth', 'ill', 'sleep', 'ea']",11625
"['super', 'spreader']",11626
"['sever', 'hundr', 'virginia', 'healthcar', 'worker', 'suspend', 'fire', 'vaccin', 'mandat']",11627
"['break', 'pfizer', 'stand', 'accus', 'experi', 'orphan', 'babi', 'test', 'vaccin', 'expo']",11628
"['duke', 'health', 'specialist', 'explain', 'affect', 'organ', 'transplant']",11629
"['new', 'guidanc', 'reaffirm', 'import', 'full', 'implement', 'idea', 'amidst']",11630
"['walgreen', 'sloppi', 'test', 'registr', 'system', 'expo', 'patient', 'data']",11631
"['israel', 'restrict', 'green', 'pas', 'sunday', 'allow', 'receiv', 'vaccin', 'booster', 'dose']",11632
"['head', 'partial', 'reopen', 'school', 'mumbai', 'citi', 'hit', 'high', 'posit', 'case', 'today', 'mask', 'crucial']",11633
"['plea', 'follow', 'ca', 'sensibl', 'lead', 'mandat', 'vaccin', 'sch']",11634
"['daili', 'report', 'loveprotect', 'getvaccin']",11635
"['autom', 'increasingli', 'activ', 'world']",11636
"['dont', 'go', 'dr', 'go', 'sherryann', 'church', 'amaz', 'get', 'heal', 'use', 'statist']",11637
"['surg', 'hit', 'new', 'england', 'despit', 'high', 'vaccin', 'rate', 'biden', 'unvaccina']",11638
"['shutdown', 'shook', 'world', 'economi', 'shine', 'light', 'hero', 'coronaviru']",11639
"['hope', 'courag', 'right', 'thing', 'get', 'jab', 'becom', 'serious', 'ill']",11640
"['here', 'good', 'reason', 'vaccin', 'teen', 'vaccineswork', 'getvaccinatednow']",11641
"['import', 'dose', 'vaccin', 'protect', 'unborn', 'babi', 'thousand', 'pregn']",11642
"['simpl', 'fact', 'median', 'age', 'victim', 'actual', 'exceed', 'uk', 'life', 'expect', 'birth']",11643
"['agre', 'friend', 'spew', 'nonsens', 'die', 'icu', 'right']",11644
"['offici', 'on', 'data', 'death', 'among', 'teenag', 'increas', 'uk', 'sinc', 'start', 'get']",11645
"['scholarlysunday', 'studi', 'sarscov', 'nonsarscov', 'influenza', 'rsv', 'infect']",11646
"['break', 'american', 'die', 'surpass', 'spanish', 'flu', 'epidem']",11647
"['latest', 'busi', 'deep', 'dive', 'thank', 'sdi']",11648
"['god', 'allow', 'divid', 'appar']",11649
"['new', 'pill', 'germani', 'exce', 'expect', 'reduc', 'death', 'half', 'fact', 'indep']",11650
"['doctor', 'suspect', 'link', 'intestin', 'gangren', 'surg', 'new', 'indian', 'express']",11651
"['increas', 'unrel', 'level', 'vaccin', 'across', 'countri', 'counti', 'unit', 'st']",11652
"['depart', 'health', 'report', 'case', 'doneg']",11653
"['delhi', 'report', 'new', 'case', 'recoveri', 'today', 'activ', 'case', 'total', 'recoveri', 'death', 'toll', 'ani']",11654
"['key', 'lesson', 'fall', 'democraci', 'inevit', 'rather', 'po']",11655
"['u', 'drug', 'regul', 'advis', 'meet', 'moderna', 'johnson', 'johnson', 'vaccin', 'booster']",11656
"['croatia', 'your', 'plan', 'travel', 'croatia', 'find', 'need', 'know', 'coron']",11657
"['covidrel', 'death', 'case', 'grant', 'co', 'local', 'counti', 'still', 'high', 'transmiss']",11658
"['dr', 'ryan', 'cole', 'talk', 'vitamin', 'vaccin', 'key', 'fight', 'video']",11659
"['despit', 'chao', 'challeng', 'brought', 'made', 'signific', 'progress', 'fight', 'va']",11660
"['new', 'zealand', 'say', 'foreign', 'nation', 'must', 'vaccin', 'enter', 'countri', 'novemb']",11661
"['wealthi', 'asian', 'properti', 'investor', 'determin', 'buy', 'australian', 'real', 'estat', 'despit', 'restrict', 'ten']",11662
"['restless', 'anal', 'syndrom', 'affect', 'man', 'infect']",11663
"['get', 'better', 'airborn', 'transmiss']",11664
"['jacobson', 'mass', 'u', 'cite', 'today', 'prove', 'forc', 'shot', 'constitut']",11665
"['import', 'inform', 'event', 'affect']",11666
"['fierc', 'dedic', 'seen', 'quixot', 'recogn', 'visionari', 'work', 'undergird', 'vaccin']",11667
"['summar', 'number', 'infect', 'peopl', 'tokyo', 'japan', 'world', 'today', 'detail', 'toki']",11668
"['mortal', 'overweight', 'crosscountri', 'evid']",11669
"['latest', 'sell', 'properti', 'daili', 'thank']",11670
"['public', 'worker', 'find', 'religion', 'avoid', 'shot']",11671
"['accord', 'on', 'peopl', 'die', 'within', 'day', 'vaccin']",11672
"['risk', 'suffici', 'obscur', 'clinic', 'trial', 'protocol', 'consent', 'form', 'ongo', 'vaccin', 'trial']",11673
"['jab', 'avail', 'dho', 'acknowledg', 'receipt', 'vaccin', 'nmsugandaof']",11674
"['investig', 'offici', 'on', 'nh', 'data', 'reveal', 'sinc', 'vaccin', 'began', 'rolledout']",11675
"['im', 'busi', 'studi', 'vaccin', 'injuri', 'day', 'night', 'dont', 'even', 'get', 'let']",11676
"['true', 'sad', 'thread', 'thisdidnothavetohappen']",11677
"['obiden', 'need', 'spread', 'keep', 'control', 'mass', 'like', 'good', 'littl', 'dictat', 'would']",11678
"['keep', 'safe', 'ampcovid', 'travel', 'train', 'subway', 'bestofluck']",11679
"['florida', 'soon', 'pas', 'new', 'york', 'total', 'confirm', 'death', 'trail', 'ove']",11680
"['mcpfizeraffe', 'get', 'yearli', 'subscript', 'sarscov']",11681
"['mean', 'annular', 'solar', 'eclips', 'annular', 'solar', 'eclips', 'occur', 'may', 'june', 'aroun']",11682
"['never', 'late', 'learn', 'idweek', 'check', 'latest', 'research', 'complic']",11683
"['peopl', 'resent', 'think', 'wrong', 'resent', 'realis', 'right', 'vaccin']",11684
"['peopl', 'recent', 'obtain', 'fake', 'vaccin', 'card']",11685
['peopl'],11686
"['daili', 'pill', 'treat', 'could', 'month', 'away', 'scientist', 'say']",11687
"['vaccin', 'among', 'minor', 'age', 'vital', 'secur', 'access', 'educ', 'protecti']",11688
"['amaz', 'mani', 'healthcar', 'worker', 'person', 'wit', 'effect', 'patient']",11689
"['also', 'mean', 'number', 'peopl', 'die', 'within', 'day']",11690
"['cuz', 'didnt', 'go', 'suck', 'govern', 'hope', 'got', 'futur']",11691
"['award', 'colleg', 'career', 'program', 'scholarship', 'get', 'vaccin']",11692
"['leh', 'school', 'remain', 'close', 'upto', 'th', 'octob', 'ddma', 'chairman']",11693
"['your', 'overweight', 'diabet', 'heart', 'chest', 'kidney', 'condit', 'your', 'risk', 'get']",11694
"['uae', 'record', 'new', 'case', 'sunday', 'lowest', 'number', 'infect', 'sinc', 'august', 'last', 'year']",11695
"['fifteen', 'african', 'countri', 'hit', 'vaccin', 'goal', 'africa']",11696
"['india', 'uk', 'studi', 'set', 'guin', 'world', 'record', 'report']",11697
"['preprint', 'crosssect', 'studi', 'knowledg', 'bel', 'review']",11698
"['manag', 'jurgen', 'klopp', 'liken', 'refus', 'take', 'vaccin', 'drinkdriv', 'say', 'peopl', 'en']",11699
"['think', 'let', 'trump', 'back', 'quot', 'tweet', 'tweet', 'begin', 'pandem']",11700
"['myth', 'vaccin', 'alter', 'dna']",11701
"['belfasttelegraph', 'northern', 'ireland', 'two', 'death', 'case', 'report']",11702
"['opinion', 'stick', 'around', 'time', 'stop', 'pretend', 'problem', 'washington', 'post']",11703
"['time', 'mayb', 'expect', 'low', 'attend']",11704
"['investig', 'like', 'inform', 'u', 'sop', 'violat']",11705
"['new', 'tech', 'rapidli', 'develop', 'implement', 'well', 'new', 'oper', 'approach', 'enforc']",11706
"['mean', 'peopl', 'vaccin', 'account', 'death', 'cau']",11707
"['symptom', 'alert', 'public', 'health', 'alert', 'app', 'get', 'test', 'peac', 'mind']",11708
"['remind', 'local', 'citylink', 'servic', 'advisori', 'requir', 'reduc', 'spread', 'pro']",11709
"['sinc', 'start', 'american', 'die', 'death', 'worldwid']",11710
"['human', 'make', 'poor', 'risk', 'decis', 'time', 'scienc', 'clear', 'vaccin', 'ar']",11711
"['purpos', 'mask', 'keep', 'sheep', 'fear', 'scam', 'anoth']",11712
['fck'],11713
"['year', 'old', 'elig', 'vaccin', 'encourag', 'teenag', 'book', 'jab', 'gp']",11714
"['new', 'zealand', 'say', 'foreign', 'nation', 'must', 'vaccin', 'enter', 'co']",11715
"['talbot', 'gibney', 'also', 'suggest', 'believ', 'govern', 'appear', 'tri', 'allow', 'spread']",11716
"['watch', 'new', 'brunswick', 'record', 'new', 'case', 'singl', 'day', 'largest', 'singleday', 'spike', 'also', 'recor']",11717
"['icymi', 'u', 'death', 'toll', 'eclips', 'late', 'friday', 'last', 'death', 'occur', 'ti']",11718
"['recent', 'analysi', 'show', 'increas', 'unrel', 'level']",11719
"['octob', 'mark', 'china', 'nation', 'day', 'countermeasur', 'unveil', 'beij', 'cheng', 'lunar', 'pro']",11720
"['anyon', 'travel', 'need', 'vaccin', 'test', 'certif', 'appli']",11721
"['spike', 'new', 'case', 'mumbai', 'thane', 'kalyandombivli', 'mumbai', 'report', 'new', 'case', 'activ']",11722
"['sever', 'shortag', 'migrant', 'worker', 'hectic', 'roaddig', 'high', 'cost', 'raw', 'materi']",11723
"['vicorian', 'health', 'minist', 'martin', 'foley', 'vaccin', 'gaff', 'fuel', 'misinform', 'around', 'globe']",11724
"['lord', 'merci', 'world', 'surpass', 'death']",11725
"['partnership', 'faithbas', 'organ', 'eskenazi', 'health', 'administ', 'free', 'va']",11726
"['luzern', 'counti', 'new', 'case', 'two', 'new', 'death', 'state', 'depart', 'health', 'report', 'saturday']",11727
"['ego', 'matter', 'human', 'live']",11728
"['stop', 'direct', 'contact', 'truli', 'stop', 'spread', 'use', 'free', 'bostapp', 'instead', 'safe']",11729
"['case', 'sri', 'lanka', 'current', 'activ', 'case', 'today', 'death', 'case']",11730
"['new', 'data', 'edt']",11731
"['new', 'zealand', 'say', 'foreign', 'nation', 'must', 'vaccin', 'enter', 'co']",11732
"['new', 'zealand', 'say', 'foreign', 'nation', 'must', 'vaccin', 'enter', 'countri', 'novemb']",11733
"['august', 'releas', 'guid', 'document', 'digit', 'certif', 'vax', 'statu', 'fund']",11734
"['scientist', 'say', 'vaccin', 'month', 'fake', 'news']",11735
"['doctor', 'urg', 'albertan', 'demand', 'govern', 'releas', 'model']",11736
"['dont', 'eat', 'dont', 'eat', 'dont', 'know', 'power', 'bell', 'african', 'man']",11737
"['charg', 'hospit', 'vari', 'ten', 'thousand', 'dollar', 'wsj', 'analysi', 'find']",11738
"['jai', 'hind', 'jai', 'bharat', 'india', 'export', 'million', 'jab', 'octob', 'namo', 'app']",11739
"['fauci', 'result', 'merck', 'pill', 'treat', 'impress']",11740
"['new', 'zealand', 'say', 'foreign', 'nation', 'must', 'vaccin', 'enter', 'countri', 'novemb']",11741
"['jampk', 'updat', 'new', 'posit', 'case', 'death', 'report', 'past', 'hour']",11742
"['new', 'zealand', 'say', 'foreign', 'nation', 'must', 'vaccin', 'enter', 'countri', 'novemb']",11743
"['new', 'zealand', 'say', 'foreign', 'nation', 'must', 'vaccin', 'enter', 'countri', 'novemb']",11744
"['california', 'becom', 'first', 'state', 'requir', 'vaccin', 'elig', 'student']",11745
"['isnt', 'bacteriophag']",11746
"['overwhelm', 'patient', 'alaska', 'doctor', 'make', 'lifeanddeath', 'decis', 'wall', 'street', 'journal']",11747
"['new', 'zealand', 'say', 'foreign', 'nation', 'must', 'vaccin', 'enter', 'countri', 'novemb']",11748
"['forc', 'sabalenka', 'indian', 'well']",11749
"['sciencedelta', 'increas', 'risk', 'pregnant', 'woman', 'pfizerbiontech', 'vaccin', 'antibodi']",11750
"['got', 'complet', 'vaccin', 'hope', 'well', 'vaccinationdr']",11751
"['twitter', 'mark', 'mislead', 'censorship', 'vaccin']",11752
"['overwhelm', 'patient', 'alaska', 'doctor', 'make', 'lifeanddeath', 'decis', 'wall', 'street', 'journal']",11753
"['probabl', 'smartest', 'polic', 'polici', 'sinc', 'start']",11754
"['herd', 'immun', 'mirag', 'here', 'could', 'becom', 'manag', 'instead']",11755
"['case', 'continu', 'declin', 'across', 'univers', 'michigan', 'campu', 'student', 'faculti', 'explain']",11756
"['break', 'pfizer', 'stand', 'accus', 'experi', 'orphan', 'babi', 'test', 'vaccin']",11757
"['feder', 'govern', 'help', 'alberta', 'deal', 'current', 'crisi', 'provinc']",11758
"['vaccin', 'doesnt', 'stop', 'doesnt', 'stop', 'transmiss', 'unvax']",11759
"['say', 'governor', 'withheld', 'inform', 'u', 'deathsanti']",11760
"['denier', 'antivaccin', 'grave', 'concer']",11761
"['twitter', 'doesnt', 'ban', 'peopl', 'obit', 'claim', 'unvaccin', 'caus', 'love', 'one', 'death']",11762
"['break', 'pfizer', 'stand', 'accus', 'experi', 'orphan', 'babi', 'test', 'vaccin', 'pfizer', 'seem']",11763
"['pneumonia', 'biolog', 'weapon', 'aim', 'infant', 'elderli', 'weak', 'physic', 'poor', 'peopl']",11764
"['two', 'travel', 'lo', 'angel', 'arrest', 'hawaii', 'provid', 'phoni', 'test', 'result', 'get', 'around']",11765
"['broadway', 'aladdin', 'cancel', 'show', 'breakthrough', 'case']",11766
"['top', 'thai', 'virologist', 'claim', 'herd', 'immun', 'work', 'read', 'gtgtgt']",11767
"['interest', 'deal', 'late', 'stage', 'drug', 'patent', 'henc', 'money', 'made']",11768
"['took', 'lose', 'foot', 'unvaccin', 'texan', 'say', 'learn']",11769
"['updat', 'india', 'report', 'fresh', 'case', 'death', 'death', 'toll', 'climb']",11770
"['sir', 'insur', 'done', 'reject', 'posit', 'told', 'come', 'th']",11771
"['republican', 'support', 'biden', 'overcom', 'gether', 'corrupt']",11772
"['way', 'doesnt', 'put', 'fake', 'news', 'bullshit']",11773
"['two', 'death', 'record', 'depart', 'health', 'northern', 'ireland']",11774
"['china', 'mass', 'murder', 'act', 'north', 'korea', 'chine', 'communist', 'parti', 'govern', 'tar']",11775
"['new', 'zealand', 'say', 'foreign', 'nation', 'must', 'vaccin', 'enter', 'countri', 'novemb']",11776
"['kurdistan', 'region', 'record', 'new', 'case', 'recoveri', 'death', 'past']",11777
"['jampk', 'report', 'fresh', 'case', 'bulletin', 'novelcoronaviru', 'covidindia']",11778
"['liverpool', 'bos', 'jurgen', 'klopp', 'refus', 'vaccin', 'like', 'drinkdriv']",11779
"['love', 'cold', 'henc', 'vic', 'suffer']",11780
"['overwhelm', 'patient', 'alaska', 'doctor', 'make', 'lifeanddeath', 'decis', 'wall', 'street', 'journal']",11781
"['baksafightsagainstcovid', 'covidbulletinrd', 'octob', 'get', 'vaccin', 'test', 'safest', 'way']",11782
"['case', 'continu', 'declin', 'across', 'univers', 'michigan', 'campu', 'student', 'faculti', 'explain']",11783
"['israel', 'delay', 'green', 'pas', 'updat', 'health', 'system', 'crash', 'massiv', 'traffic', 'israel', 'plan', 'reissu']",11784
"['new', 'report', 'show', 'suppli', 'chain', 'struggl', 'keep', 'iphon', 'demand', 'hit', 'vietnam']",11785
"['leh', 'school', 'remain', 'close', 'upto', 'th', 'octob', 'ddma', 'chairman']",11786
"['ph', 'log', 'new', 'case', 'total']",11787
"['la', 'va', 'punt', 'polit', 'failur', 'health', 'system', 'stewardship', 'evid', 'respons']",11788
