text,index
"['dont', 'know', 'feel', 'need', 'lie', 'vaccin']",24439
"['know', 'devast', 'nation', 'global', 'plan', 'achiev', 'crucial', 'sdg']",24440
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'health']",24441
"['prime', 'minist', 'sheikhhasina', 'taken', 'bangladesh', 'uniqu', 'height', 'despit', 'dynam']",24442
"['alreadi', 'knew', 'vaccin', 'peopl', 'spread', 'true', 'measl']",24443
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'health']",24444
"['despit', 'induc', 'effect', 'today', 'hold', 'graduat', 'ceremoni', 'excel', 'chanc']",24445
"['knew', 'name', 'latin', 'crown']",24446
"['alway', 'tyranni']",24447
"['tofinotrudeau', 'climat', 'hypocrit', 'truthandreconcili', 'hypocrit', 'thwave', 'hypocrit', 'strike', 'tota']",24448
"['spread', 'devast', 'million', 'peopl', 'infect']",24449
"['increas', 'unrel', 'level', 'vaccin', 'across', 'countri', 'counti', 'unit', 'st']",24450
"['live', 'countri', 'far', 'live', 'healthcar']",24451
[],24452
"['merck', 'new', 'drug', 'molnupiravir', 'treat', 'articl']",24453
"['local', 'commun', 'import', 'futur', 'japan', 'ail', 'tourism', 'industri', 'de']",24454
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'healt']",24455
"['bad', 'polici', 'given', 'offici', 'data', 'reveal', 'death', 'sinc', 'februari', 'peopl', 'va']",24456
"['shot', 'kill', 'harm', 'mani', 'peopl', 'extens', 'link', 'whistleblow', 'data']",24457
"['mass', 'ascens', 'launch', 'balloon', 'event', 'hiatu', 'associ', 'press']",24458
"['spread', 'devast', 'million', 'peopl', 'infect']",24459
"['mortal', 'risk', 'correl', 'invers', 'vitamin', 'statu', 'mortal', 'rate', 'close', 'zero', 'could', 'theor']",24460
"['ensu', 'policybas', 'healthcar', 'reform', 'soar', 'dc', 'share', 'advocaci', 'effort']",24461
"['farright', 'protest', 'romania', 'reject', 'restrict', 'romania']",24462
"['must', 'dial', 'volum', 'organ', 'precaut', 'generalconfer']",24463
"['dont', 'believ', 'figur', 'improv', 'sinc', 'publish', 'fact', 'anyth']",24464
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'health', 'relat']",24465
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'health', 'rela']",24466
"['gov', 'kathi', 'hochul', 'mandat', 'health', 'care', 'worker', 'receiv', 'least', 'dose', 'vaccin', 'took', 'eff']",24467
"['vaccin', 'profit', 'pfizer', 'johnson', 'johnson', 'moderna', 'astrazeneca']",24468
"['arizona', 'updat', 'state', 'add', 'new', 'case', 'new', 'death', 'ducey', 'lie', 'mass', 'murder']",24469
"['punjab', 'saturday', 'regist', 'fresh', 'case', 'death', 'past', 'hour', 'st']",24470
"['petit', 'inquiri', 'dvla', 'perform']",24471
"['australia', 'lift', 'month', 'travel', 'ban', 'next', 'month']",24472
"['spread', 'devast', 'million', 'peopl', 'infect']",24473
"['break', 'report', 'new', 'case', 'today', 'overal', 'case']",24474
"['latest', 'prebiot', 'fiber', 'low', 'carb', 'food', 'daili', 'thank']",24475
"['india', 'export', 'million', 'jab', 'octob']",24476
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl']",24477
"['restaur', 'quebec', 'requir', 'ask', 'proof', 'vaccin', 'report', 'restaur', 'isnt', 'ask']",24478
"['count', 'vote', 'pipili', 'bypol', 'sunday', 'amid', 'tight', 'secur', 'guidelin', 'odisha', 'chief', 'elector', 'offi']",24479
"['million', 'person', 'could', 'tell', 'vacinn', 'le', 'pain', 'mosquito', 'bite', 'va']",24480
"['million', 'dead', 'sinc', 'uncontrol', 'began', 'panick', 'ridicul', 'respons', 'meanwhil']",24481
"['detect', 'melbourn', 'immigr', 'detent', 'centr']",24482
"['case', 'updat', 'india', 'report', 'new', 'case', 'link']",24483
"['send', 'love', 'tom', 'ami', 'self', 'isol', 'strictli', 'strictlycomedanc']",24484
"['greenland', 'offici', 'lift', 'measur', 'sisimiut', 'updat']",24485
"['imagin', 'surviv', 'rate', 'would', 'doctor', 'prescrib', 'earli', 'treatment']",24486
"['spread', 'devast', 'million', 'peopl', 'infect', 'viru']",24487
"['alabama', 'clear', 'plan', 'use', 'relief', 'fund', 'build', 'prison', 'take', 'fund']",24488
"['offici', 'data', 'reveal', 'death', 'sinc', 'februari', 'peopl', 'vaccin']",24489
"['done', 'amaz', 'work', 'felicit', 'hero', 'healthgiriaward']",24490
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'health', 'relat']",24491
"['misinform', 'sen', 'ron', 'johnson', 'rep']",24492
"['would', 'add', 'death', 'u', 'could', 'prevent', 'peopl', 'got', 'vaccin']",24493
"['carolina', 'research', 'lead', 'effect', 'experiment', 'pill', 'treat']",24494
"['five', 'biggest', 'myth', 'vaccin', 'debunk', 'fortun']",24495
"['give', 'month', 'everi', 'american', 'moneyforthepeopl', 'sign', 'petit']",24496
"['provinc', 'saskatchewan', 'canada', 'emerg', 'plan', 'act', 'public', 'health', 'emerg']",24497
"['spread', 'devast', 'million', 'peopl', 'infect']",24498
"['child', 'die', 'septemb', 'alon', 'dead', 'child', 'uk', 'sinc']",24499
"['took', 'lose', 'foot', 'unvaccin', 'texan', 'say', 'learn']",24500
"['blame', 'everyth']",24501
"['puerto', 'rico', 'much', 'better', 'rest', 'u']",24502
"['latest', 'hull', 'rlfc', 'news', 'thank', 'news']",24503
"['death', 'toll', 'u', 'exce']",24504
"['ceo', 'navig', 'postcovid', 'world', 'ongo', 'geopolit', 'disrupt', 'drive', 'strategi', 'sustain']",24505
"['ye', 'real', 'peopl', 'die', 'way', 'spread']",24506
"['new', 'case', 'infect', 'singapor', 'oct', 'commun', 'dormitori', 'import']",24507
"['sister', 'dead', 'die', 'quickli', 'ventil', 'remov', 'last', 'hour', 'die']",24508
"['continu', 'ukrain', 'pregnant', 'woman', 'high', 'risk', 'fullyvaccin', 'lviv']",24509
"['voila', 'food', 'money', 'someon', 'arruda', 'tam', 'canada', 'weseey', 'followthemoney']",24510
"['simpl', 'idea', 'sell', 'spend', 'le', 'forc', 'suppli', 'chain', 'chang', 'rapidli', 'digitali']",24511
"['stumbl', 'upon', 'investig', 'wiv', 'onlin', 'earli', 'th']",24512
"['arminfo', 'case', 'confirm', 'armenia', 'hour']",24513
"['spread', 'devast', 'million', 'peopl', 'infect']",24514
"['boost', 'flu', 'arm', 'feel', 'great']",24515
"['appar', 'kenney', 'look', 'u', 'take', 'case', 'wtf', 'legit', 'alberta', 'friend']",24516
"['spread', 'devast', 'million', 'peopl', 'infect']",24517
"['news', 'ghana', 'receiv', 'million', 'vaccin', 'u']",24518
"['diseas', 'caus', 'sarscov', 'real', 'diseas']",24519
"['shot', 'kill', 'harm', 'mani', 'peopl', 'extens', 'link', 'whistleblow', 'data', 'legal', 'case']",24520
"['want', 'enjoy', 'christma', 'must', 'sever', 'reduc', 'spread', 'reduc', 'hospitalizat']",24521
"['american', 'alaska', 'jetblu', 'join', 'grow', 'list', 'airlin', 'requir', 'employe', 'vaccin']",24522
"['vaccin', 'still', 'catch', 'transmit', 'question', 'vaccin', 'lose', 'job']",24523
"['disgust', 'vaccin', 'isnt', 'prevent', 'instead', 'experi']",24524
"['spread', 'devast', 'million', 'peopl', 'infect', 'viru']",24525
"['actual', 'medic', 'exempt', 'receiv', 'vaccin', 'lindsey']",24526
"['insid', 'moderna', 'make', 'booster', 'track', 'variant']",24527
"['death', 'eclips', 'u', 'delta', 'variant', 'rage', 'coviddeath', 'u']",24528
"['break', 'pfizer', 'stand', 'accus', 'experi', 'orphan', 'babi', 'test', 'vaccin']",24529
"['vaccin', 'doesnt', 'stop', 'peopl', 'contract', 'neither', 'keep', 'icu', 'reduc']",24530
"['month', 'pregnant', 'woman', 'travel', 'km', 'bike', 'hometown', 'amid', 'vietnam']",24531
"['spread', 'devast', 'million', 'peopl', 'infect']",24532
"['fauci', 'unleash', 'world', 'gainoffunct', 'fund', 'chang', 'mind']",24533
"['follow', 'money', 'wake', 'merck', 'co', 'cheer', 'experiment', 'antivir', 'pill', 'cut', 'death', 'hosp']",24534
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'health', 'rel']",24535
"['spread', 'devast', 'million', 'peopl', 'infect', 'viru']",24536
"['end', 'year', 'get', 'hepat', 'vaccin', 'get', 'vaccin', 'get', 'pap', 'smear']",24537
"['actual', 'medic', 'exempt', 'receiv', 'vaccin', 'lindsey', 'park', 'feel', 'nee']",24538
"['shot', 'kill', 'harm', 'mani', 'peopl', 'extens', 'link', 'whistleblow', 'data', 'legal', 'case']",24539
"['nl', 'report', 'nine', 'new', 'case', 'saturday']",24540
"['alreadi', 'fulli', 'vaccin', 'decid', 'add', 'anoth', 'level', 'protect']",24541
"['et', 'al', 'rheumatolog', 'perspect', 'bibliometr', 'altmetr', 'analysi', 'rheumatolog']",24542
"['wearadamnmask', 'getvaccin', 'adultingandstuff', 'superspread', 'magaterrorist']",24543
"['u', 'case', 'fall', 'summer', 'surg', 'death', 'toll', 'near', 'washington', 'post']",24544
"['dc', 'pulwama', 'baseer', 'ul', 'haq', 'chowdhari', 'review', 'prepared', 'contain', 'dh', 'pulwama', 'dcpulwama']",24545
"['theyll', 'probabl', 'leav', 'complet', 'concern', 'ha', 'thank', 'awesom', 'life', 'hack']",24546
"['spread', 'devast', 'million', 'peopl', 'infect', 'vi']",24547
"['meet', 'doctor', 'he', 'chiropractor', 'like', 'give', 'opinion', 'vaccin', 'struggl', 'li']",24548
"['spread', 'devast', 'million', 'peopl', 'infect']",24549
"['spread', 'devast', 'million', 'peopl', 'infect']",24550
"['what', 'behind', 'iran', 'disastr', 'vaccin', 'polici', 'helpiran']",24551
"['spread', 'devast', 'million', 'peopl', 'infect']",24552
"['prime', 'minist', 'sheikhhasina', 'taken', 'bangladesh', 'uniqu', 'height', 'despit', 'dynam']",24553
"['shame', 'tr', 'govern', 'treat', 'shri', 'help', 'mani', 'peopl']",24554
"['check', 'pfizer', 'provinci', 'govaxx', 'mobil', 'walkin', 'vaccin', 'clinic', 'open', 'durhamregion', 'resi']",24555
"['love', 'fox', 'friend', 'segment', 'aw', 'compani', 'requit', 'vaccin', 'wi']",24556
"['rush', 'dr', 'david', 'bauer', 'interview', 'franci', 'crick', 'institut', 'gv']",24557
"['start', 'miseri', 'never', 'left', 'like']",24558
"['octob', 'fetal', 'death', 'record', 'follow', 'shot', 'cdc', 'releas', 'data', 'tod']",24559
"['discus', 'vaccin', 'im', 'vaccin']",24560
"['spread', 'devast', 'million', 'peopl', 'infect']",24561
"['part', 'prevent', 'know', 'symptom', 'plea', 'would', 'consid', 'sign', 'petit']",24562
"['spread', 'devast', 'million', 'peopl', 'infect']",24563
"['offici', 'data', 'compil', 'sinc', 'reveal', 'death', 'sinc', 'februari', 'peopl', 'vaccin']",24564
"['american', 'alaska', 'jetblu', 'join', 'grow', 'list', 'airlin', 'requir', 'employe', 'vaccin']",24565
"['fourth', 'virtual', 'gener', 'confer', 'sinc', 'start', 'first', 'time', 'sinc', 'oct']",24566
"['caus', 'death', 'vaccin', 'undeclar', 'compon', 'vaccin']",24567
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well']",24568
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'health']",24569
"['spread', 'devast', 'million', 'peopl', 'infect']",24570
"['insid', 'unit', 'airlin', 'decis', 'mandat', 'vaccin']",24571
"['ignor', 'scienc', 'u', 'judg', 'kowtow', 'dementia', 'joe', 'uphold', 'vaccin', 'requir', 'natur']",24572
"['sourc', 'actualitesmonaco', 'royautemonaco', 'actualiteslocal']",24573
"['world', 'surpass', 'death']",24574
"['spread', 'devast', 'million', 'peopl', 'infect', 'th']",24575
"['shot', 'kill', 'harm', 'mani', 'peopl', 'extens', 'link', 'whistleblow', 'data', 'legal', 'ca']",24576
"['huh', 'get', 'shot', 'still', 'get', 'transmit', 'anyon', 'el']",24577
"['sinc', 'ebik', 'sale', 'tripl', 'head', 'websit', 'read', 'full', 'articl']",24578
"['get', 'better', 'airborn', 'transmiss']",24579
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'health']",24580
"['actual', 'medic', 'exempt', 'receiv', 'vaccin', 'di']",24581
"['spread', 'devast', 'million', 'peopl', 'infect']",24582
"['hi', 'present', 'new', 'project', 'anti', 'cap', 'accessori', 'meant', 'replac', 'mask', 'prot']",24583
"['five', 'biggest', 'myth', 'vaccin', 'debunk', 'getvaccin']",24584
"['spread', 'devast', 'million', 'peopl', 'infect']",24585
"['u', 'death', 'toll', 'hit', 'trump', 'club']",24586
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl']",24587
"['evil', 'lawn', 'gnome', 'quot', 'research', 'worth', 'risk', 'ye', 'believ', 'ga']",24588
"['took', 'lose', 'foot', 'unvaccin', 'texan', 'say', 'learn']",24589
"['someon', 'soulard', 'farmer', 'market', 'sell', 'extract']",24590
"['activ', 'case', 'northern', 'half', 'provinc', 'fourth', 'wave']",24591
"['disgust', 'vaccin', 'isnt', 'prevent', 'instead', 'experi', 'poi']",24592
"['septemb', 'report', 'myocard', 'pericard', 'follow', 'receipt']",24593
"['spread', 'devast', 'million', 'peopl', 'infect']",24594
"['ask', 'someon', 'vaccin', 'statu', 'wsj']",24595
"['el', 'expect', 'crimin', 'fauci', 'say', 'sponsor', 'develop']",24596
"['merck', 'alreadi', 'cheap', 'effect', 'treatment', 'prophylaxi', 'afterinfect', 'treat']",24597
"['fauci', 'hand', 'creat', 'mutat', 'could', 'disclos']",24598
"['right', 'expir', 'point', 'complet', 'reserv', 'within', 'yr', 'howev', 'bobbi']",24599
"['spread', 'devast', 'million', 'peopl', 'infect']",24600
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well']",24601
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well']",24602
"['trust', 'social', 'medium', 'link', 'heighten', 'suscept', 'conspiraci', 'theori']",24603
"['contract', 'show', 'symptom', 'wors', 'th']",24604
"['yearold', 'die', 'day', 'contract']",24605
"['du', 'doden', 'acceptabel']",24606
"['talk', 'win', 'alabama', 'clear', 'plan', 'use', 'relief', 'fund', 'build', 'prison']",24607
"['assam', 'assam', 'log', 'new', 'case', 'death', 'assamcovidupd']",24608
"['assam', 'govt', 'prarthana', 'scheme', 'distribut', 'financi', 'assist', 'kin', 'victim', 'program']",24609
"['wait', 'mandat', 'employe', 'vaccin', 'maskup', 'getvaccin']",24610
"['prime', 'minist', 'sheikhhasina', 'taken', 'bangladesh', 'uniqu', 'height', 'despit', 'dynam']",24611
"['u', 'death', 'toll', 'surpass', 'despit', 'wide', 'avail', 'vaccin']",24612
"['thousand', 'ralli', 'romania', 'restrict']",24613
"['thread', 'pima', 'updat', 'sat', 'oct', 'chart', 'case', 'sampl', 'date', 'case', 'ad', 'last', 'day', 'co']",24614
"['petit', 'referendum', 'unit', 'kingdom', 'abolish', 'act', 'govern', 'matter', 'urgenc']",24615
"['award', 'best', 'govt', 'hospit', 'combat', 'goe', 'delhi', 'govt', 'lnjp', 'hospit', 'congratulatio']",24616
"['prime', 'minist', 'sheikhhasina', 'taken', 'bangladesh', 'uniqu', 'height', 'despit', 'dynam']",24617
"['break', 'mombasa', 'posit', 'rate', 'fall', 'record', 'low', 'posit', 'case', 'sam']",24618
"['hospit', 'ward', 'lockdown', 'small', 'cluster', 'casescoronaviru']",24619
"['mani', 'health', 'fit', 'class', 'activ', 'meet', 'postpon']",24620
"['mortal', 'risk', 'correl', 'invers', 'vitamin', 'statu', 'mortal', 'rate', 'close', 'zero', 'could', 'theor']",24621
"['pfizer', 'submit', 'vaccin', 'trial', 'data', 'health', 'canada', 'kid', 'cbc', 'news']",24622
"['prime', 'minist', 'sheikhhasina', 'taken', 'bangladesh', 'uniqu', 'height', 'despit', 'dynam']",24623
"['peopl', 'die', 'u', 'popul', 'eastern', 'caribbean', 'nation', 'combin']",24624
"['count', 'vote', 'pipili', 'bypol', 'sunday', 'amid', 'tight', 'secur', 'guidelin', 'elect', 'result']",24625
"['creat', 'lab']",24626
"['itali', 'make', 'health', 'pas', 'mandatori', 'worker', 'anyon', 'without', 'face', 'suspens', 'pay', 'rt', 'wo']",24627
"['punt', 'polit', 'failur', 'health', 'system', 'stewardship', 'evid', 'respons', 'brazil']",24628
"['play', 'ncdc', 'funk', 'akindel', 'share', 'step', 'prevent', 'listen', 'music']",24629
"['ontario', 'oct', 'case', 'rt', 'vac', 'icu', 'case', 'fulli', 'vax', 'p', 'student', 'case', 'ne']",24630
"['break', 'pfizer', 'stand', 'accus', 'experi', 'orphan', 'babi', 'test', 'vaccin', 'expo']",24631
"['guess', 'make', 'oodl', 'boodl']",24632
"['risk', 'death', 'occur', 'within', 'day', 'inject', 'greater', 'risk', 'acquir', 'suc']",24633
"['happi', 'see', 'young', 'primaryimmunodefici', 'patient', 'surviv', 'reactj']",24634
"['portsmouth', 'girl', 'die', 'day', 'vaccin', 'coviduk']",24635
"['took', 'lose', 'foot', 'unvaccin', 'texan', 'say', 'learn']",24636
"['hospit', 'ward', 'lockdown', 'small', 'cluster', 'casescoronaviru']",24637
"['prioriti', 'alabama', 'lead', 'u', 'death', 'rate', 'last', 'week', 'alabama', 'gov', 'kay', 'ivey']",24638
"['daili', 'averag', 'confirm', 'new', 'infect', 'fallen', 'percent', 'nationwid', 'past', 'two', 'week']",24639
"['tennesse', 'worst', 'state', 'countri', 'case', 'hospit', 'overwhelm', 'patient']",24640
"['mass', 'ascens', 'launch', 'balloon', 'event', 'hiatu', 'new', 'mexico', 'news', 'u', 'news', 'u', 'news', 'world', 'report']",24641
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'health']",24642
"['summer', 'surg', 'start', 'ebb', 'delta', 'danger', 'remain']",24643
"['spread', 'devast', 'million', 'peopl', 'infect']",24644
"['receiv', 'vaccin', 'adeboy']",24645
"['spread', 'devast', 'million', 'peopl', 'infect']",24646
"['idaho', 'nurs', 'told', 'famili', 'get', 'vaccin', 'even', 'mother', 'coma', 'die']",24647
"['insid', 'unit', 'airlin', 'decis', 'mandat', 'vaccin']",24648
"['american', 'airlin', 'leader', 'told', 'employe', 'friday', 'need', 'vaccin', 'remain', 'emp']",24649
"['may', 'caus', 'restless', 'anal', 'syndrom', 'report', 'jerusalem', 'post']",24650
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well']",24651
"['death', 'eclips', 'u', 'delta', 'variant', 'rage']",24652
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl']",24653
"['hospit', 'ward', 'lockdown', 'small', 'cluster', 'casescoronaviru']",24654
"['australia', 'offici', 'list', 'vaccin', 'develop', 'chine', 'pharmaceut', 'compani', 'sinovac', 'rec']",24655
"['think', 'determin', 'govern', 'psyop', 'nomandatoryvaccin', 'novaccinepassport']",24656
"['test', 'peopl', 'flui', 'bet', 'thousandsso', 'stop', 'report']",24657
"['new', 'data', 'pm', 'edt']",24658
"['pfizer', 'investig', 'overthecount', 'anabiot', 'sort', 'drug', 'stop']",24659
"['sask', 'health', 'author', 'estim', 'elig', 'employe', 'arent', 'fulli', 'vaccin']",24660
"['antilockdown', 'protest', 'ralli', 'new', 'zealand', 'new', 'case', 'record']",24661
"['survey', 'help', 'research', 'northeastern', 'univers', 'usa', 'affect', 'peopl', 'well', 'health', 'rel']",24662
"['two', 'third', 'year', 'old', 'alreadi', 'first', 'jab', 'dont', 'miss', 'book']",24663
"['myth', 'sever', 'side', 'effect', 'vaccin', 'could', 'develop', 'quickli']",24664
"['year', 'bare', 'bone', 'inflight', 'servic', 'canadian', 'travel', 'air']",24665
"['like', 'vaccin', 'vaccin', 'carri', 'potenti', 'side', 'effect', 'here', 'know']",24666
"['bibl', 'propheci', 'david', 'jeremiah', 'youtub']",24667
"['friday', 'covidminim', 'bc', 'final', 'put', 'mandatorymask', 'new', 'case', 'additiona']",24668
"['pofreight', 'freight', 'longer', 'need', 'test', 'enter', 'franc', 'th', 'april', 'driver', 'arriv']",24669
"['like', 'vaccin', 'vaccin', 'carri', 'potenti', 'side', 'effect', 'here', 'know']",24670
"['hi', 'present', 'new', 'project', 'anti', 'cap', 'accessori', 'meant', 'replac', 'mask', 'prot']",24671
"['nearli', 'case', 'report', 'child', 'last', 'week', 'pediatrician', 'group', 'say', 'read']",24672
"['california', 'gov', 'gavin', 'newsom', 'announc', 'plan', 'mandat', 'vaccin', 'schoolchildren', 'gain']",24673
"['earli', 'athom', 'treatment', 'may', 'hand', 'merck', 'announc', 'result', 'clinic', 'trial', 'antivira']",24674
"['whole', 'incid', 'big', 'misunderstand', 'say', 'alireza', 'panahian', 'close', 'cleric', 'iran', 'dictum']",24675
"['love', 'one', 'thu', 'far', 'chosen', 'get', 'vaccin', 'plea', 'read', 'care']",24676
"['mass', 'ascens', 'launch', 'balloon', 'event', 'hiatu', 'ap', 'hundr', 'hot', 'air', 'balloon', 'launch', 'saturday']",24677
"['even', 'alreadi', 'still', 'vaccin', 'protect', 'other', 'help']",24678
"['reflect', 'bitter', 'better', 'book', 'link']",24679
"['duluth', 'entertain', 'convent', 'center', 'doubl', 'test', 'capac']",24680
"['daili', 'vaccin', 'cross', 'crore', 'mark', 'second', 'time', 'day', 'namo', 'app']",24681
"['impact', 'decoupl', 'debat', 'u', 'china', 'dan', 'rosen', 'discu']",24682
"['disgust', 'vaccin', 'isnt', 'prevent', 'instead', 'experi']",24683
"['iran', 'updat', 'peopl', 'die', 'novel', 'citi', 'checker', 'acro']",24684
"['navig', 'protocol', 'rule', 'etc', 'workplac', 'quit', 'confus', 'complex', 'latest', 'gu']",24685
"['like', 'vaccin', 'vaccin', 'carri', 'potenti', 'side', 'effect', 'here', 'know']",24686
"['million', 'freelanc', 'unit', 'kingdom', 'number', 'rise', 'even', 'pandemi']",24687
"['mississippi', 'health', 'offici', 'say', 'booster', 'shot', 'pfizer', 'vaccin', 'avail', 'counti', 'heal']",24688
"['va', 'understand', 'toll', 'financi', 'challeng', 'especi', 'that', 'remai']",24689
"['drugmak', 'merck', 'say', 'experiment', 'pill', 'reduc', 'hospit', 'death', 'half', 'peopl', 'recent']",24690
"['stagger', 'child', 'age', 'two', 'get', 'nutrient', 'need']",24691
"['ye', 'everyon', 'deserv', 'that', 'karma']",24692
"['like', 'vaccin', 'vaccin', 'carri', 'potenti', 'side', 'effect', 'here', 'know']",24693
"['protocol', 'place', 'fair', 'that', 'return', 'inperson', 'first', 'time', 'two', 'year']",24694
"['make', 'safer', 'choic', 'follow', 'public', 'health', 'advic', 'help', 'lower', 'spread', 'commun']",24695
"['canada', 'summer', 'game', 'cours', 'summer', 'niagara', 'updat', 'construct', 'progr']",24696
"['here', 'small', 'studi', 'patient', 'infect', 'complain', 'vertigo', 'check', 'interest']",24697
"['legaci', 'corrupt', 'fda', 'big', 'pharma', 'brief', 'list']",24698
"['antibodi', 'test', 'blood', 'test', 'check', 'youv', 'vaccin', 'find', 'ou']",24699
"['way', 'test', 'work', 'identifi', 'whether', 'activ']",24700
"['addendum', 'soon', 'pregnanc', 'happen', 'immun', 'system', 'goe', 'south', 'plea', 'get', 'vaccin', 'whether']",24701
"['like', 'vaccin', 'vaccin', 'carri', 'potenti', 'side', 'effect', 'here', 'know']",24702
"['letter', 'commun', 'mesa', 'view', 'hospit', 'ceo', 'although', 'around', 'forese', 'futur']",24703
"['greater', 'victoria', 'school', 'district', 'bced', 'exp', 'oct', 'per', 'elem', 'scho']",24704
"['sever', 'acut', 'respiratori', 'syndrom', 'sarscov', 'mrna', 'vaccinebreakthrough', 'infect', 'phenotyp', 'incl']",24705
"['reflect', 'bitter', 'better', 'book', 'link']",24706
"['antilockdown', 'protest', 'ralli', 'new', 'zealand', 'new', 'case', 'record']",24707
"['like', 'vaccin', 'vaccin', 'carri', 'potenti', 'side', 'effect', 'here', 'know']",24708
"['rand', 'paul', 'reveal', 'scienc', 'show', 'immun', 'wannab', 'doctorscienti']",24709
"['get', 'vaccin', 'catch', 'mild', 'moder', 'symptom', 'noth', 'peopl']",24710
"['research', 'vaccin', 'read', 'beyond', 'articl', 'headlin', 'get', 'full', 'stori', 'articl']",24711
"['get', 'amt', 'polit', 'worth', 'save', 'even', 'child', 'leadership']",24712
"['mileston', 'avoid', 'death', 'toll', 'u', 'surpass', 'despit', 'va']",24713
"['actorrahman', 'complet', 'nd', 'vaccin', 'today']",24714
"['new', 'treatment', 'merck', 'come', 'pill', 'form', 'said', 'reduc', 'hospit', 'death', 'half', 'fo']",24715
"['might', 'look', 'like', 'much', 'ultim', 'extermin', 'aka', 'weekend', 'comfort', 'foodjachnun']",24716
"['like', 'vaccin', 'vaccin', 'carri', 'potenti', 'side', 'effect', 'here', 'know']",24717
"['accord', 'recent', 'report', 'cdc', 'school', 'without', 'mask', 'requir', 'like']",24718
"['like', 'vaccin', 'vaccin', 'carri', 'potenti', 'side', 'effect', 'here', 'know']",24719
"['puerto', 'rico', 'much', 'better', 'rest', 'u']",24720
"['opportun', 'worker', 'secret', 'job', 'side']",24721
"['thank', 'realli', 'work', 'im', 'interview', 'afternoon']",24722
"['follow', 'proven', 'mitig', 'strategi', 'spread', 'arizona', 'remain', 'high', 'substanti']",24723
"['free', 'read', 'high', 'school', 'librarian', 'nicci', 'franci', 'manag', 'avoid', 'last', 'year']",24724
"['michigan', 'report', 'daili', 'averag', 'case', 'friday']",24725
"['desol', 'world', 'suppli', 'chain', 'caus', 'sever', 'food', 'shortag', 'impoverish', 'commun', 'amid']",24726
"['new', 'set', 'protocol', 'end', 'midoctob']",24727
"['unexpect', 'success', 'stori', 'lighter', 'capit', 'portfolio', 'come', 'int']",24728
"['need', 'vaccin', 'diver', 'health', 'center', 'offer', 'friday', 'octob', 'pm', 'pleasan']",24729
"['gujarat', 'record', 'case', 'death']",24730
"['overal', 'trend', 'line', 'continu', 'improv', 'week', 'updat', 'boon', 'counti']",24731
"['wrote', 'book', 'almost', 'yr', 'ago', 'comprehens', 'compil', 'info', 'complet']",24732
"['chine', 'medium', 'suggest', 'main', 'lobster', 'pandora', 'box', 'unleash']",24733
"['merckor', 'merck', 'modernaoth', 'vaccin', 'stock', 'fall', 'merck', 'pill', 'news', 'mrna', 'pfe', 'bntx']",24734
"['statist', 'niagara', 'niagara', 'region', 'ontario']",24735
"['farright', 'protest', 'romania', 'reject', 'restrict']",24736
"['read', 'spartacu', 'letter', 'pdf', 'immun', 'system', 'messeng', 'rna']",24737
"['fulli', 'vaccin', 'vaccin', 'gtgtgt', 'updat', 'octob', 'sourc', 'comment']",24738
"['flu', 'vaccin', 'also', 'help', 'scienc', 'scicomm', 'scichat']",24739
"['u', 'jab', 'servic', 'doctor', 'flip', 'script', 'vaccin', 'mandat', 'u']",24740
"['texa', 'doctor', 'critic', 'scienc', 'vaccin', 'speak', 'bcc']",24741
"['chine', 'govt', 'sleepchines', 'spread', 'creat', 'throughout', 'world', 'pr']",24742
"['booster', 'time', 'current', 'elig', 'booster', 'shot', 'learn']",24743
"['silver', 'line', 'war', 'help', 'reduc', 'infecti', 'diseas']",24744
"['hospit', 'industri', 'felt', 'signific', 'impact', 'that', 'citi', 'brampton']",24745
"['thousand', 'ralli', 'romania', 'restrict']",24746
"['reflect', 'bitter', 'better', 'book', 'link']",24747
