text,index
"['idm', 'critcarem', 'expert', 'ryan', 'mave', 'md', 'speaker', 'webinar']",23897
"['retail', 'miss', 'sale', 'target', 'face', 'uncertain', 'outlook', 'bite']",23898
"['said', 'he', 'magic', 'johnson', 'theclos']",23899
"['fuckin', 'food', 'poison', 'go', 'blackburn', 'branch', 'fuckin', 'disgust', 'foodi']",23900
"['impact', 'child', 'mental', 'health']",23901
"['need', 'think', 'beyond', 'work', 'build', 'greater', 'resili', 'educ', 'system']",23902
"['femart', 'vaccin', 'work', 'well', 'help', 'prevent', 'sever', 'ill', 'hospit', 'death', 'howev']",23903
"['new', 'weve', 'launch', 'u', 'intern', 'vaccin', 'donat', 'tracker', 'updat', 'daili', 'see', 'u']",23904
"['femart', 'interest', 'use', 'selftest', 'check', 'cdc', 'new', 'video', 'tip', 'perform', 'test']",23905
"['ask', 'dr', 'arwadi', 'question', 'chicago', 'depart', 'public', 'health', 'answer']",23906
"['uk', 'littl', 'headroom', 'case', 'surg', 'nh', 'heavili', 'stress', 'professor', 'warn']",23907
"['countri', 'track', 'lift', 'remain', 'restrict', 'octob', 'accord', 'medic']",23908
"['critic', 'care', 'today', 'fullyparti', 'vaccin', 'good', 'tri', 'though', 'bud']",23909
"['eu', 'regul', 'consid', 'roll', 'review', 'merck', 'pill', 'come', 'day']",23910
"['new', 'case', 'ontario', 'vaccin', 'dose', 'administ', 'yesterday', 'ontario']",23911
"['analysiscovidsepsishiv', 'hyperinflamimmunosuppressn', 'signat', 'monocytepbmnccovidsepsishiv', 'hyperinflam', 'ce']",23912
"['breakingnew', 'truth', 'pfizer', 'vaccin']",23913
"['indonesia', 'school', 'close', 'amid', 'affect', 'million', 'stude']",23914
"['nb', 'roundup', 'elig', 'youth', 'still', 'unvaccin']",23915
"['merck', 'plan', 'submit', 'eua', 'pill', 'molnupiravir', 'news', 'today']",23916
"['comfort', 'wear', 'new', 'fashion', 'work', 'home']",23917
"['ivermectin', 'help', 'reduc', 'death', 'earli', 'treatment', 'case', 'hospit', 'base']",23918
"['whose', 'drug', 'anyway', 'taxpay', 'root', 'merckridgeback', 'experiment', 'treatment']",23919
"['spread', 'among', 'idp', 'villag', 'amid', 'conflict', 'karenni', 'state']",23920
"['coagulopathi', 'alreadi', 'meedcovid']",23921
"['myocard', 'athlet', 'infect']",23922
"['kinsman', 'rememb', 'mantu', 'day', 'ibrahimnasirmantu', 'polit', 'nigerianew']",23923
"['roundup', 'scientist', 'pull', 'preprint', 'inflat', 'incid', 'myocard', 'post', 'mrna', 'vaccin']",23924
"['refus', 'listen', 'nobel', 'prize', 'winner', 'doesnt', 'fit', 'msm', 'lie']",23925
"['endors', 'herschel', 'walker']",23926
"['thank', 'interview', 'studi', 'rural']",23927
"['hear', 'substanceusedisord', 'dr', 'nora', 'volkow', 'recoveryleadershipsummit']",23928
"['wrote', 'olaplex', 'ipo', 'social', 'medium', 'bolster', 'brand', 'success']",23929
"['state', 'health', 'offici', 'gaug', 'landscap', 'offer', 'shot']",23930
"['state', 'health', 'offici', 'gaug', 'landscap', 'offer', 'shot']",23931
"['decreas', 'peopl', 'ontario', 'hospit', 'number']",23932
"['zerotozero', 'brilliant', 'documentari', 'triumph', 'human', 'spirit', 'overwhelm', 'odd']",23933
"['expo', 'gap', 'school', 'demand', 'offer', 'contactless', 'secur', 'payment', 'gap']",23934
"['child', 'mental', 'health', 'issu', 'global', 'unicef', 'unicef', 'dryasminalihaqu', 'mentalhealth', 'watch']",23935
"['illinoi', 'current', 'stat', 'tue', 'oct', 'case', 'death', 'recov', 'activ']",23936
"['new', 'case', 'quebec', 'remain', 'offici', 'report', 'eight', 'death']",23937
"['backschoolm', 'shown', 'import', 'feder', 'nutrit', 'assist', 'program', 'inclu']",23938
"['disgust', 'vaccin', 'isnt', 'prevent', 'instead', 'experi']",23939
"['texa', 'senat', 'consid', 'spend', 'state', 'billion', 'relief', 'fund']",23940
"['unjust', 'irrespons', 'vaccin', 'made', 'avail', 'peopl', 'live', 'low', 'incom', 'coun']",23941
"['new', 'case', 'singapor', 'death', 'bring', 'talli', 'commun', 'news', 'top', 'stori']",23942
"['restaur', 'devonshir', 'mall', 'identifi', 'latest', 'possibl', 'exposur', 'point']",23943
"['main', 'street', 'bailout', 'programmsbprepar', 'relief', 'assist', 'public', 'safeti', 'educ', 'healthca']",23944
"['tpain', 'claim', 'nurs', 'gave', 'yearold', 'grandmoth']",23945
"['european', 'regul', 'back', 'pfizer', 'vaccin', 'booster', 'adult']",23946
"['alberta', 'report', 'new', 'day', 'new', 'death', 'cbc', 'news']",23947
"['articl', 'cover', 'impact', 'black', 'church', 'articl', 'also', 'detail', 'hardship', 'involv']",23948
"['hit', 'bc', 'made', 'invest', 'per', 'caput', 'provinc', 'countri', 'support', 'peopl', 'busin']",23949
"['total', 'relat', 'death', 'relat', 'death']",23950
"['decreas', 'peopl', 'icu', 'ontario']",23951
"['cnn', 'first', 'actual', 'say', 'chine', 'bidenharrisadministr']",23952
"['cdc', 'pull', 'updat', 'guidanc', 'holiday', 'day', 'post']",23953
"['disgust', 'vaccin', 'isnt', 'prevent', 'instead', 'experi', 'poison', 'nuremberg']",23954
"['nigerian', 'studi', 'show', 'use', 'ivermectin', 'alon', 'treat', 'effect', 'hydroxychloroquin', 'azithromi']",23955
"['fact', 'need', 'know']",23956
"['counsel', 'centr', 'urg', 'calgarian', 'screen', 'depress', 'amid', 'fourth', 'wave']",23957
"['singapor', 'report', 'record', 'new', 'case', 'death']",23958
"['new', 'case', 'quebec', 'remain', 'offici', 'report', 'eight', 'death']",23959
"['prof', 'vinayak', 'dravid', 'develop', 'new', 'antigen', 'test', 'method', 'offer', 'highli', 'accur', 're']",23960
"['return', 'oversea', 'work', 'test', 'need', 'take']",23961
"['womenswork', 'still', 'isnt', 'radar']",23962
"['ca', 'rent', 'relief', 'program', 'help', 'hous', 'stabil', 'incom', 'elig', 'household', 'financ']",23963
"['get', 'vaccin', 'tomorrow', 'mobil', 'clinic', 'nampa', 'campu']",23964
"['isnt', 'bat', 'reason', 'exist', 'first', 'place']",23965
"['upend', 'bb', 'sector', 'busi', 'forc', 'mani', 'digitalfirst', 'strategi', 'articl']",23966
"['dalla', 'counti', 'achiev', 'major', 'mileston', 'fight', 'innocul', 'luminar', 'vaccin', 'distribu']",23967
"['new', 'case', 'quebec', 'remain', 'offici', 'report', 'eight', 'death']",23968
"['emptychair', 'repres', 'father', 'pa', 'veteran', 'die', 'longcovid', 'sur']",23969
"['uptod', 'inform', 'kid', 'meedcovid']",23970
"['adapt', 'school', 'closur', 'mentor', 'nation', 'child', 'teacher', 'deserv', 'deepest']",23971
"['trigger', 'econom', 'recess', 'end', 'year', 'improv', 'food', 'secur']",23972
"['new', 'sign', 'youv', 'alreadi', 'eat']",23973
"['today', 'announc', 'new', 'case', 'confirm', 'probabl', 'south', 'carolina', 'sctweet']",23974
"['today', 'askanexpert', 'well', 'talk', 'everyth', 'relat', 'vaccin', 'send', 'u']",23975
"['man', 'whose', 'wife', 'su', 'hospit', 'forc', 'administ', 'ivermectin', 'die']",23976
"['queensland', 'premier', 'doubl', 'border', 'news', 'australia']",23977
"['oct', 'jp', 'updat', 'patient', 'current', 'treat', 'hospit', 'pati']",23978
"['like', 'youtub', 'tpain', 'claim', 'nurs', 'gave', 'yearold', 'grandma']",23979
"['u', 'send', 'nearli', 'dose', 'pfizer', 'vaccin', 'mongolia', 'white', 'hous', 'offici', 'told']",23980
"['nc', 'report', 'reinfect', 'sinc', 'march']",23981
"['pentagon', 'requir', 'vaccin', 'civilian', 'employe', 'nov']",23982
"['canada', 'medicaldevic', 'regulatori', 'daili', 'stori', 'vaccin']",23983
"['five', 'patient', 'discharg', 'hospit', 'citi', 'xiamen', 'oct', 'recoveri']",23984
"['elig', 'booster', 'shot', 'vaccin', 'question', 'answer', 'moleg']",23985
"['hasnt', 'slow', 'aggress', 'cyber', 'crimin', 'latest', 'blog', 'examin', 'type', 'scam']",23986
"['wast', 'theyr', 'wear', 'slavemuzzl', 'god', 'real']",23987
"['disgust', 'vaccin', 'isnt', 'prevent', 'instead', 'experi', 'poison', 'nuremberg']",23988
"['dr', 'paynenabor', 'holiday', 'famili', 'gather', 'wiodnew', 'brianmudd', 'thebrianmuddshow', 'podcast', 'cdc']",23989
"['new', 'blog', 'alert', 'jobretent', 'scheme', 'cjr', 'otherwis', 'known', 'furloughschem', 'end']",23990
"['everi', 'anti', 'vaxer', 'comment', 'phd']",23991
"['famili', 'struggl', 'teen', 'fall', 'critic', 'ill']",23992
"['jampj', 'seek', 'u', 'clearanc', 'vaccin', 'booster', 'dose']",23993
"['studi', 'indic', 'recent', 'surg', 'among', 'senior', 'live', 'facil', 'deltavari', 'spread', 'howev']",23994
"['activ', 'case', 'u', 'lakh', 'activ', 'case', 'india', 'lakh', 'congress', 'era', 'peopl']",23995
"['nobodi', 'seem', 'care', 'anymor', 'everyon', 'social', 'life', 'look', 'importan']",23996
"['nigerian', 'studi', 'show', 'use', 'ivermectin', 'alon', 'treat', 'effect', 'hydroxychloroquin', 'azithromi']",23997
"['peopl', 'arent', 'quit', 'job', 'vaccin', 'mandat', 'dictat', 'indic']",23998
"['great', 'st', 'day', 'rcemasc', 'interest', 'discus', 'research', 'airway', 'manag', 'genet', 'tbi', 'among']",23999
"['american', 'dead', 'le', 'year', 'nondeadli', 'fing', 'kid']",24000
"['laredo', 'top', 'texa', 'hospit', 'rate']",24001
"['feder', 'nutrit', 'assist', 'program', 'provid', 'critic', 'safeti', 'net', 'supplement', 'nutrit']",24002
"['equit', 'properti', 'soar', 'peopl', 'shop', 'onlin']",24003
"['deconstruct', 'complianc', 'event', 'safeti', 'alan', 'kleinfeld']",24004
"['new', 'blog', 'alert', 'jobretent', 'scheme', 'cjr', 'otherwis', 'known', 'furloughschem', 'end']",24005
"['forc', 'delay', 'bu', 'rout', 'quarantin', 'fremont', 'citi', 'school']",24006
"['critic', 'govern', 'take', 'coordin', 'harmon', 'action', 'travel', 'post', 'era', 'said']",24007
"['polic', 'swine', 'nearli', 'sf', 'polic', 'staff', 'want', 'religi', 'exempt', 'citi', 'vaccin', 'mandat']",24008
"['allow', 'soldier', 'vaccin', 'recov', 'base', 'start', 'next', 'week', 'ac']",24009
['talk'],24010
"['choic', 'formerli', 'left', 'privat', 'owner', 'citi', 'state', 'begun', 'initi', 'mandatori', 'va']",24011
"['pfizer', 'scientist', 'antibodi', 'probabl', 'better', 'vaccin']",24012
"['sir', 'thing', 'import', 'justic', 'use', 'locat', 'scanner']",24013
"['unheard', 'concern', 'thousand', 'blame', 'vaccin', 'hear', 'problem']",24014
"['weve', 'vaccin', 'seaman', 'sinc', 'began', 'see', 'excit', 'get', 'get', 'shot', 'alw']",24015
"['first', 'waveth', 'emerg', 'romanc', 'shelbi', 'simon', 'heart', 'battletravel']",24016
"['vaccin', 'everi', 'american', 'asap']",24017
"['islam', 'bank', 'reput', 'surg', 'amid', 'carma', 'asia', 'report']",24018
"['georgia', 'current', 'stat', 'tue', 'oct', 'case', 'death', 'recov', 'activ']",24019
"['mask', 'especi', 'cloth', 'surgic', 'mask', 'useless', 'airborn', 'respiratori', 'particl']",24020
"['child', 'age', 'offer', 'st', 'dose', 'vaccin', 'parent', 'guardian', 'get', 'letter']",24021
"['new', 'gener', 'experienc', 'wealth', 'boom', 'u', 'sinc', 'declar', 'nation', 'emerg']",24022
"['year', 'old', 'receiv', 'vaccin', 'vaccin', 'consent', 'alway', 'sought', 'parent', 'ca']",24023
"['lindsey', 'graham', 'told', 'republican', 'ought', 'think', 'get', 'vaccin', 'boo']",24024
"['daili', 'mail', 'blast', 'uk', 'govern', 'heavili', 'redact', 'email', 'relat', 'origin']",24025
"['secret', 'health', 'safeti', 'remain', 'top', 'prioriti', 'still', 'much', 'reali']",24026
"['ok', 'said', 'defeat', 'bodi', 'becom', 'stronger', 'immun', 'natur', 'anti']",24027
"['latest', 'health', 'offici', 'confirm', 'new', 'case', 'even', 'present', 'peopl']",24028
"['consid', 'cost', 'keep', 'kid', 'school', 'prevent', 'new', 'case', 'kid', 'wont', 'nutr']",24029
"['imagin', 'told', 'need', 'take', 'shot', 'three', 'time', 'within', 'six', 'month', 'cha']",24030
"['week', 'issu', 'employ', 'need', 'know', 'vaccin', 'mandat', 'amtrust', 'exec', 'epl', 'project']",24031
"['day', 'tuesdayvib', 'tongouttuesday', 'let', 'rememb', 'nation', 'badger', 'day', 'tomorrow', 'oct']",24032
"['studi', 'found', 'vaccin', 'individu', 'carri', 'time', 'load', 'virus', 'nostril', 'compar']",24033
"['marc', 'pilcher', 'bridgerton', 'die']",24034
"['everyth', 'need', 'know', 'test', 'travel', 'cost', 'canadian']",24035
"['wait', 'see', 'cautiou', 'optim', 'case', 'declin', 'across', 'u', 'vaccin']",24036
"['anoth', 'halloween', 'keep', 'kid', 'safe', 'virus', 'allergi', 'asthma', 'patti', 'garza']",24037
"['latest', 'travel', 'health', 'daili', 'thank', 'travel']",24038
"['scottish', 'photographi', 'experi', 'complet', 'risk', 'ass', 'lockdown', 'ea', 'measur']",24039
"['new', 'case', 'ireland', 'gmt', 'coronavirusupd', 'coronaviruspandem']",24040
"['civil', 'servant', 'help', 'countri', 'overcom', 'econom', 'burden']",24041
"['pentagon', 'requir', 'vaccin', 'civilian', 'employe', 'nov']",24042
"['australia', 'wont', 'welcom', 'intern', 'tourist', 'australian', 'tourism']",24043
"['new', 'case', 'quebec', 'remain', 'offici', 'report', 'eight', 'death']",24044
"['realnet', 'provid', 'u', 'abil', 'send', 'money', 'quickli', 'cost', 'effect', 'aid', 'relief', 'effort']",24045
"['repeat', 'vaccin', 'mrna', 'treatment', 'doesnt', 'immun', 'chine']",24046
"['uk', 'littl', 'headroom', 'case', 'surg', 'nh', 'heavili', 'stress', 'professor', 'warn']",24047
"['heart', 'inflamm', 'rate', 'higher', 'moderna', 'vaccin', 'canada', 'data']",24048
"['militari', 'respons']",24049
"['latest', 'figur', 'health', 'protect', 'surveil', 'centr']",24050
"['daili', 'disabl', 'newslett', 'news']",24051
"['uk', 'littl', 'headroom', 'case', 'surg', 'nh', 'heavili', 'stress', 'professor', 'warn']",24052
"['import', 'messag', 'flu', 'debilit', 'wors', 'live']",24053
"['latest', 'art', 'medicin', 'daili', 'thank', 'art']",24054
"['ander', 'tegnel', 'sweden', 'argument', 'tuesdayvib']",24055
"['abstract', 'articl', 'digitalhealth', 'sector', 'experienc', 'tremend', 'growth']",24056
"['former', 'nba', 'player', 'two', 'visitor', 'accus', 'last', 'week', 'hawaii', 'upload', 'fake', 'test', 'result', 'int']",24057
"['calloway', 'counti', 'school', 'announc', 'pas', 'teacher', 'battl']",24058
"['merck', 'say', 'pill', 'prevent', 'death', 'hospit', 'pharmaci', 'independentpharmaci']",24059
"['u', 'experienc', 'two', 'pandem', 'claim', 'live', 'per', 'caput', 'also', 'mostli', 'elderli']",24060
"['verita', 'pfizer', 'scientist', 'admit', 'natur', 'antibodi', 'beat', 'vaccin', 'call', 'compani', 'evil', 'big', 'leagu', 'polit']",24061
"['death', 'new', 'south', 'wale', 'australia', 'among', 'fulli', 'vaccin', 'expo']",24062
"['singapor', 'report', 'highest', 'singleday', 'rise', 'case']",24063
"['go', 'get', 'nd', 'shot', 'today', 'getvaccin']",24064
"['relat', 'death', 'ontario', 'octob']",24065
"['week', 'templ', 'reopen', 'updat', 'durban', 'south', 'africa', 'papeet', 'tahiti', 'templ', 'reopen']",24066
"['nearrealtim', 'monitor', 'global', 'co', 'emiss', 'reveal', 'effect', 'natur', 'communicati']",24067
"['pennsylvania', 'current', 'stat', 'tue', 'oct', 'case', 'death', 'recov', 'act']",24068
"['lockdown', 'induc', 'push', 'fulltim', 'workforc', 'toward', 'gig', 'work', 'especi', 'wome']",24069
"['whether', 'pregnant', 'breastfeed', 'consid', 'get', 'vaccin', 'soon', 'possibl', 'keep', 'yours']",24070
"['map', 'show', 'remark', 'uptick', 'bord']",24071
"['basic', 'fact']",24072
"['oct', 'updat', 'niagara', 'activ', 'case', 'count', 'ontario', 'report', 'case', 'previou', 'day']",24073
"['studi', 'find', 'vaccin', 'prevent', 'hospit', 'death', 'among', 'medicar', 'patient']",24074
"['busi', 'growth', 'posit', 'busi', 'growth', 'businessgrowth']",24075
"['confirm', 'actual', 'test', 'posit', 'cv', 'know', 'normal']",24076
"['aluminum', 'capacitor', 'suppli', 'heavili', 'affect', 'product', 'lockdown']",24077
"['univers', 'michigan', 'faculti', 'blast', 'remot', 'learn', 'rule']",24078
"['ontario', 'roll', 'rapid', 'test', 'highrisk', 'school', 'childcar', 'set', 'ontario', 'offer', 'rapid']",24079
"['nih', 'continu', 'collabor', 'palantir', 'support', 'research']",24080
"['childhood', 'obes', 'rose', 'sharpli', 'healthcorp', 'educ', 'empow', 'teen', 'chang', 'agent']",24081
"['studi', 'found', 'vaccin', 'individu', 'carri', 'time', 'load', 'virus', 'nostril', 'compar']",24082
"['evil', 'bastard', 'brought', 'u', 'chine', 'resign', 'hope', 'fauci', 'next']",24083
"['manitoba', 'could', 'see', 'mani', 'case', 'per', 'day', 'patient', 'icu', 'middecemb']",24084
"['reduc', 'spread', 'keep', 'other', 'safe', 'autumn', 'wear', 'face', 'cover', 'get', 'vaccin']",24085
"['vaccin', 'yet', 'everybodi', 'age', 'elig', 'dont', 'need', 'appoint']",24086
"['elig', 'booster', 'here', 'get']",24087
"['year', 'throughout', 'kellogg', 'worker', 'around', 'countri', 'work', 'long']",24088
"['peopl', 'treat', 'monday', 'hospit', 'indiana', 'district', 'includ', 'terr', 'ha']",24089
"['doc', 'moor', 'say', 'gather', 'insid', 'unmask', 'vax', 'hmm', 'vaccin', 'expir', 'novemb', 'realli', 'pfizer']",24090
"['coronavirusupd', 'coronaviruspandem', 'case', 'reduct', 'activ', 'case', 'recoveri', 'zero']",24091
"['today', 'month', 'wait', 'tanzania', 'sign', 'covax', 'get', 'twice', 'spend']",24092
"['increas', 'mental', 'health', 'problem', 'child', 'unicef', 'express', 'deep', 'concern']",24093
"['sheikh', 'moham', 'bin', 'zay', 'pay', 'tribut', 'uae', 'teacher', 'adapt', 'amid', 'ongo']",24094
"['ohio', 'current', 'stat', 'tue', 'oct', 'case', 'death', 'recov', 'activ']",24095
"['urichmond', 'issu', 'updat', 'campu', 'mask', 'polici', 'care', 'evalu', 'latest', 'data']",24096
"['post', 'inject', 'dead', 'dont', 'speak', 'crippl', 'injuri', 'issu', 'warn']",24097
"['univers', 'michigan', 'faculti', 'blast', 'remot', 'learn', 'rule']",24098
"['oct', 'updat', 'niagara', 'activ', 'case', 'count', 'ontario', 'report', 'case', 'previou', 'day']",24099
"['clarifi', 'hh', 'direct', 'booster', 'vaccin', 'pharmaci', 'independentpharmaci']",24100
"['there', 'awkward', 'hous', 'brother', 'die', 'may', 'th', 'day', 'mother']",24101
"['new', 'case', 'hospit']",24102
"['peopl', 'gather', 'protest', 'vaccin', 'mandat', 'iowa', 'capitol', 'ahead', 'special', 'session']",24103
"['marriag', 'home', 'marriag', 'small', 'group', 'marriag', 'low', 'budget', 'cost', 'marriag']",24104
"['impact', 'conduct', 'polym', 'market', 'report', 'segment', 'trend', 'technolog', 'develop']",24105
"['vaccin', 'clinic', 'held', 'calumet', 'middl', 'school', 'thursday', 'octob']",24106
['liabil'],24107
"['lost', 'mani', 'educ', 'minnesota', 'alon', 'worldteachersday', 'honor', 'legaci']",24108
"['analysi', 'denmark', 'appear', 'beaten', 'here']",24109
"['child', 'absent', 'doesnt', 'requir', 'alarm', 'bell', 'notic', 'track', 'team', 'etc']",24110
"['question', 'vaccin', 'find', 'latest', 'news', 'updat']",24111
"['sarscov', 'much', 'like', 'cold', 'coronavi']",24112
"['period', 'coincid', 'risk', 'myocard']",24113
"['increas', 'mental', 'health', 'problem', 'child', 'unicef', 'express', 'deep', 'concern']",24114
"['hunt', 'shoot', 'exempt', 'person', 'rule', 'restrict', 'jetzt', 'unterschreiben']",24115
"['huge', 'chine', 'communist', 'parti', 'effort', 'summer', 'pretend', 'wasnt', 'spread', 'campaign']",24116
"['polici', 'kill', 'floridaohi', 'forgotit', 'affect', 'youyou', 'care']",24117
"['amaz', 'proof', 'summer', 'camp', 'done', 'safe', 'gt', 'camper', 'vax', 'test', 'quarantin', 'plan']",24118
"['celebr', 'holiday', 'safe', 'cdc', 'say', 'get', 'fan', 'get', 'vaccin', 'updat', 'npr']",24119
"['studi', 'found', 'vaccin', 'individu', 'carri', 'time', 'load', 'virus', 'nostril', 'compar']",24120
"['question', 'regard', 'appli', 'eidl', 'plea', 'book', 'appoint']",24121
"['hockey', 'india', 'withdraw', 'birmingham', 'cwg', 'cite', 'concern', 'discriminatori', 'quarantin', 'rule']",24122
"['derryjourn', 'derri', 'rate', 'dip', 'case', 'per']",24123
"['tri', 'grate', 'everi', 'day', 'wake', 'feel', 'well', 'mani', 'other', 'still', 'sic']",24124
"['swedish', 'militari', 'help', 'combat']",24125
"['nigeria', 'miss', 'uk', 'valid', 'vaccin', 'certif', 'list']",24126
"['activ', 'case', 'u', 'lakh', 'activ', 'case', 'india', 'lakh', 'congress', 'era', 'peopl']",24127
"['sound', 'safestaffingct', 'alarm', 'prez', 'carl', 'chisem', 'say', 'agenc', 'vastli', 'underfund']",24128
"['burnout', 'talk', 'enough', 'hit', 'saw', 'seriou', 'impact']",24129
"['judg', 'blood', 'hand', 'man', 'whose', 'wife', 'su', 'ivermectin', 'treatment', 'die', 'follow', 'fight']",24130
"['west', 'virginia', 'governor', 'say', 'there', 'chanc', 'vaccin', 'mandat', 'student']",24131
"['list', 'mani', 'thousand', 'peopl', 'die', 'state']",24132
"['tennesse', 'current', 'stat', 'tue', 'oct', 'case', 'death', 'recov', 'activ']",24133
"['vaccin', 'save', 'live', 'texa', 'senior', 'feder', 'studi', 'find', 'getvaccinatednow']",24134
"['travel', 'frustrat', 'travel', 'restrict', 'accord', 'recent', 'survey', 'commiss', 'iata']",24135
"['death', 'doesnt', 'convinc', 'antivaxx', 'take', 'opposit', 'stanc', 'deat']",24136
"['scienc', 'realiti', 'time', 'deadli', 'flu', 'kill']",24137
"['nova', 'scotia', 'report', 'new', 'case', 'tuesday', 'activ', 'case', 'increas']",24138
"['lbcnew', 'catastroph', 'conserv', 'cut', 'nh', 'worker', 'pay', 'decad']",24139
"['secret', 'health', 'safeti', 'remain', 'top', 'prioriti', 'still', 'much', 'reali']",24140
"['victim', 'use', 'help', 'get', 'even', 'thought', 'prayer', 'share', 'plea']",24141
"['know', 'influenza', 'vaccin', 'administ', 'visit', 'without', 'regard', 'tim']",24142
"['inflamm', 'heart', 'muscl', 'myocard', 'follow', 'either', 'mrna', 'covidvaccin', 'incred', 'rare', 'case']",24143
"['unveil', 'india', 'seem', 'will', 'world', 'champion']",24144
"['studi', 'found', 'vaccin', 'individu', 'carri', 'time', 'load', 'virus', 'nostril', 'compar']",24145
"['johnson', 'johnson', 'request', 'emerg', 'author', 'vaccin', 'booster', 'virginia', 'aabram', 'washington', 'exami']",24146
"['ada', 'accommod', 'employe', 'long', 'term', 'symptom', 'west', 'employ', 'law', 'letter', 'vol', 'octob']",24147
"['vaccin', 'compromis', 'spread']",24148
"['myanmar', 'burma', 'updat', 'inform', 'commerci', 'flight', 'oper', 'page', 'updat', 'reopeni']",24149
"['diseas', 'appli', 'lisa', 'cant', 'fair', 'member', 'dont', 'support', 'lisa']",24150
"['get', 'latest', 'news', 'effect', 'seattl', 'area', 'pacif', 'northwest']",24151
"['nigeria', 'miss', 'uk', 'valid', 'vaccin', 'certif', 'list']",24152
"['journal', 'tuesday', 'octob']",24153
"['ever', 'get', 'infect']",24154
"['rate', 'soar', 'part', 'hampshir']",24155
"['youtub', 'crack', 'vaccin', 'disinform', 'sign', 'petit', 'ask']",24156
"['test', 'clinic', 'cancel', 'test', 'clinic', 'wednesday', 'oct', 'cancel', 'apolog', 'inconv']",24157
"['disgust', 'vaccin', 'isnt', 'prevent', 'instead', 'experi', 'po']",24158
"['wish', 'still', 'governor', 'would', 'termin']",24159
"['publicli', 'list', 'ingredi', 'use', 'three', 'vaccin', 'approv']",24160
"['messag', 'surround', 'health', 'inform', 'confus', 'chang', 'research', 'discov']",24161
"['new', 'report', 'pa', 'health', 'dept', 'new', 'case', 'hospit']",24162
"['updat', 'offici', 'republ', 'ireland', 'confirm', 'anoth', 'case', 'today']",24163
"['first', 'waveth', 'emerg', 'romanc', 'shelbi', 'simon', 'heart', 'battletravel']",24164
"['rural', 'icu', 'covid', 'summer', 'surg', 'put', 'telehealth', 'test']",24165
"['singapor', 'report', 'highest', 'singleday', 'rise', 'case']",24166
"['nothappi', 'job', 'everi', 'yr', 'twice', 'deliv', 'someth', 'wrong']",24167
"['im', 'rais', 'money', 'help', 'wanda', 'difficult', 'time', 'taken', 'much', 'mani', 'click']",24168
"['understand', 'effect', 'govern', 'intervent', 'resurg', 'europ', 'natur']",24169
"['univers', 'michigan', 'faculti', 'blast', 'remot', 'learn', 'rule']",24170
"['new', 'stori', 'vaccin', 'event', 'saturday', 'south', 'philadelphia', 'high', 'school']",24171
"['uk', 'record', 'new', 'case', 'coronavirusrel', 'death', 'daili', 'figur', 'show', 'uk', 'news', 'sky']",24172
"['form', 'acquir', 'immun', 'defici', 'syndrom', 'fenc', 'whether', 'bo']",24173
"['accord', 'health', 'canada', 'author', 'treatment', 'includ', 'follow', 'thorough', 'scie']",24174
"['star', 'onlin', 'pfizerbiontech', 'vaccin', 'effect', 'drop', 'month', 'studi']",24175
"['guten', 'tag', 'read', 'time', 'stop', 'think', 'respiratori']",24176
"['data', 'suggest', 'smoker', 'like', 'admit', 'hospit', 'also', 'like']",24177
"['remind', 'make', 'snapshot', 'number', 'sort', 'sign', 'qualiti', 'govern', 'inevit']",24178
"['wednesday', 'seymour', 'commun', 'center', 'host', 'flu', 'vaccin', 'clinic']",24179
"['let', 'fuck', 'gooo', 'great', 'nft', 'week', 'fame', 'spread', 'faster', 'dont', 'miss']",24180
"['global', 'lock', 'week', 'feder', 'provid', 'foodincom', 'quickli', 'reduc']",24181
"['travel', 'uk', 'recov', 'receiv', 'singl', 'dose', 'vaccin', 'still', 'con']",24182
"['live', 'job', 'die']",24183
"['recoveri', 'emerg', 'rental', 'assist', 'program', 'avail', 'experienc', 'financi', 'hardship']",24184
"['live', 'updat', 'johnson', 'johnson', 'ask', 'fda', 'author', 'booster', 'shot']",24185
"['never', 'mind', 'let', 'rip', 'fire', 'safeti', 'fuck']",24186
"['report', 'day', 'increas', 'case', 'new', 'posit', 'case', 'allegheni', 'counti']",24187
"['court', 'alon', 'alvi', 'symptom', 'he', 'let', 'get', 'clown', 'show', 'road']",24188
"['th', 'pcr', 'test', 'rd', 'antibodi', 'test', 'apostl', 'diagnost', 'san', 'jose', 'ca']",24189
"['bay', 'event', 'star', 'cast', 'dr', 'rahul', 'anku', 'parashar', 'si', 'karan']",24190
"['pentagon', 'requir', 'vaccin', 'civilian', 'employe', 'nov', 'newsworldpress']",24191
"['subject', 'ltnamegt', 'want', 'reassur', 'valu', 'worker', 'guarante', 'synerget', 'capaci']",24192
"['delta', 'variant', 'continu', 'surg', 'continu', 'spread', 'popul', 'date']",24193
"['antivaccin', 'resid', 'villag', 'rural', 'guatemala', 'attack', 'nurs', 'tri', 'administ', 'jab', 'hold']",24194
"['merck', 'plan', 'submit', 'eua', 'pill', 'molnupiravir', 'news', 'today']",24195
"['radio', 'havana', 'cuba', 'cuba', 'report', 'case', 'death']",24196
"['die', 'covidiot']",24197
"['posit', 'state', 'news', 'articl', 'point', 'must']",24198
"['minnesota', 'case', 'number', 'report', 'today', 'full', 'pictur', 'tech', 'issu', 'continu', 'stay']",24199
